Epoch,Phase,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Runtime(ms),Throughput(ops/sec),AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
81,avg-run,READ,55,16080370,11974702,11921934,997921,16,2,20,68865066,613,26257,298883195,319186090,4077872954,7531439061,689217990,94015636,13957001436706,16561828182,2180854511,80134786,41820,2391.200382592061,413.78241,345,33535,524,647,40,43.8,88.0,90.4,91.45,105.1,366696.0,1865401.0,1944464.0,1950636.0,3045560.0
82,extend,EXTEND,322346716,2981160520,1251838931,1245633877,486843967,8207840,486350937,55,184119585,613,26320,303713726,319190957,4079177773,7534600090,689990386,94073813,13991353875284,16598025822,2182504208,80134786,848110,117.9092334720732,8472.18727,508,689663,41183,80831,815,51.1,56.6,57.4,62.75,72.0,219212.0,7823412.0,7865176.0,8595912.0,8843220.0
82,run,READ,328586748,2992169093,1257243412,1251008705,486843973,8207873,486350943,65,218976915,613,26322,304220930,319254981,4082911336,7534808256,690417792,94092691,13992866243514,16606571481,2188114617,80134786,53846,1857.1481632804664,533.80811,198,169855,1189,4387,51,22.9,40.2,52.7,61.8,68.6,537272.0,3314948.0,3594016.0,3610622.0,3678692.0
82,reference,READ,112628,24795441,10886296,8316648,10181,12,62,0,0,613,26322,304222209,319257481,4082911336,7534809896,690417792,94092691,13992866243514,16606571481,2188114617,80134786,4581,21829.294913774283,41.86929,22,26639,48,406,4,8.1,26.85,37.45,43.0,46.6,56256.0,60102.0,61384.0,61384.0,61384.0
82,clean-run,READ,53,6836073,5102552,5091591,493017,1,0,0,0,613,26324,304613213,319264004,4083027416,7534928175,690583562,94092737,13993801913027,16607546766,2188115696,80161088,40579,2464.328840040415,401.48675,180,167295,553,1178,38,39.0,85.45,87.85,88.475,88.8,336464.0,2064133.0,2149478.0,2160904.0,2234124.0
82,avg-run,READ,55,16143944,12212840,12160072,1003030,16,0,20,69714660,613,26326,304658337,319264004,4083134221,7535034962,690658088,94095580,13994709928018,16608683609,2188115772,80161088,42235,2367.7045104770923,417.99909,349,33695,495,639,40,43.9,90.1,92.25,94.5,95.9,372944.0,1893595.0,1965052.0,2139408.0,3756812.0
83,extend,EXTEND,332270233,3046227845,1281730949,1275440365,498769147,8308016,498271049,65,218976915,613,26390,309929821,319270986,4084097411,7538258027,691440914,94132016,14029838563828,16645666706,2189861906,80161088,844999,118.3433353175566,8440.86099,505,598527,41759,82175,812,50.0,56.5,57.55,63.5,69.2,221980.0,7932265.0,8306006.0,8598544.0,8827800.0
83,run,READ,338168225,3057145373,1287091470,1280771313,498769153,8308049,498271055,75,254256489,613,26392,310379471,319390020,4088134793,7538481005,691987760,94149763,14031347145206,16654284748,2195525990,80161088,61134,1635.750973271829,606.70548,197,175359,1700,5575,58,18.6,30.25,39.1,50.3,60.1,521268.0,3048247.0,3481504.0,3520149.0,3530012.0
83,reference,READ,114428,25097906,11031570,8418247,10181,12,62,0,0,613,26392,310379471,319392220,4088134793,7538482645,691987760,94149763,14031347145206,16654284748,2195525990,80161088,3878,25786.48788035069,34.73755,22,15591,46,84,3,37.6,44.05,50.5,52.55,54.6,61116.0,61116.0,61116.0,61116.0,61116.0
83,clean-run,READ,53,6798999,4900681,4889720,498085,1,0,0,0,613,26394,310757468,319399059,4088252171,7538602246,692012560,94149794,14032294059509,16655270198,2195527095,80186234,38386,2605.116448705257,379.66167,180,204415,554,1164,36,40.4,85.15,87.65,88.725,89.2,276704.0,1751924.0,1795050.0,1804229.0,1823996.0
83,avg-run,READ,55,16104638,12021191,11968423,1008100,16,2,20,70559148,613,26396,310804430,319399059,4088360234,7538710291,692083685,94152784,14033212327160,16656408324,2195527199,80186234,42758,2338.743626923617,423.35918,356,29999,517,639,41,45.0,87.7,90.7,92.2,96.2,345156.0,1588428.0,1635204.0,1639000.0,2395124.0
84,extend,EXTEND,341928664,3111734993,1311715496,1305339382,510759704,8408192,510256486,75,254256489,613,26461,316059133,319405728,4089431513,7541952578,692871303,94197003,14068711565723,16693649202,2197344583,80186234,851436,117.44863970985487,8505.55615,496,766975,42367,83647,819,3.5,56.7,58.2,63.4,69.9,211304.0,7064580.0,8482580.0,8598964.0,8844020.0
84,run,READ,347944477,3122677702,1317291289,1310885602,510759710,8408225,510256492,85,289958085,613,26463,316587955,319465811,4093488277,7542181037,693276417,94214185,14070218401791,16702256294,2202994360,80186234,65196,1533.8364316829254,647.31996,199,168319,1811,5631,62,17.2,30.725,36.55,49.15,59.1,460272.0,2993073.0,3338112.0,3402885.0,3470708.0
84,reference,READ,116228,25400371,11176844,8519846,10181,12,62,0,0,613,26463,316589214,319468011,4093488277,7542182677,693276417,94214185,14070218401791,16702256294,2202994360,80186234,3869,25846.471956577927,34.54065,22,13151,46,80,3,36.5,44.0,51.5,53.55,55.6,60936.0,60936.0,60936.0,60936.0,60936.0
84,clean-run,READ,53,6836675,5005010,4993969,503205,1,0,0,0,613,26465,316972688,319475447,4093606959,7542303558,693492532,94214219,14071176409948,16703252043,2202995465,80223852,39109,2556.9561993403054,386.57151,182,175103,555,1194,37,36.4,83.5,87.3,87.9,88.6,325836.0,1746764.0,1792548.0,1800816.0,1881600.0
84,avg-run,READ,55,16135229,12135760,12082912,1013220,16,2,20,71403192,613,26467,317021181,319475447,4093717092,7542413673,693563938,94217135,14072104616610,16704392222,2202995542,80223852,42865,2332.905633967106,424.19094,356,35807,513,643,41,40.2,88.6,91.2,92.4,94.8,293844.0,1605972.0,1654996.0,1660852.0,2529248.0
85,extend,EXTEND,351791707,3178396048,1342343738,1335882174,522962259,8508368,522453912,85,289958085,613,26533,322686282,319479791,4094544849,7545715008,694375357,94250103,14108303217492,16742389635,2204915411,80223852,868887,115.08976426163586,8679.83929,499,625663,43519,85503,835,52.8,56.0,57.8,63.8,71.0,202332.0,8184094.0,8593388.0,8600100.0,8837348.0
85,run,READ,357545557,3189585385,1347916194,1341424181,522962265,8508401,522453918,95,326087919,613,26535,323120100,319620669,4098880531,7545935321,694893873,94275687,14109815458159,16751043675,2210603254,80223852,58269,1716.1784139079098,578.33065,193,310015,1452,4979,56,15.3,30.775,43.6,57.575,65.6,300708.0,3082085.0,3463522.0,3502657.0,3560436.0
85,reference,READ,118042,25702895,11323008,8621459,10181,12,62,0,0,613,26535,323120100,319623269,4098880531,7545936962,694893873,94275687,14109815458159,16751043675,2210603254,80223852,4754,21034.917963819946,43.14251,22,27327,48,548,4,7.4,23.6,34.6,41.775000000000006,46.5,54696.0,59682.0,61344.0,61344.0,61344.0
85,clean-run,READ,53,6866491,5088235,5077274,508334,1,0,0,0,613,26537,323501102,319631949,4099002380,7546059201,694919335,94275719,14110784445796,16752049766,2210604344,80253314,39969,2501.9390027271133,395.50462,187,173439,562,1172,38,36.7,85.575,87.9,88.6,88.7,295216.0,1556909.0,1591390.0,1601696.0,1721920.0
85,avg-run,READ,55,16167159,12229242,12176474,1018349,16,2,20,72259668,613,26539,323551018,319631949,4099112513,7546169316,694993297,94278528,14111722683789,16753189944,2210604426,80253314,43248,2312.2456529781725,428.18354,362,27535,508,644,41,44.4,88.5,90.9,92.4,95.7,310932.0,1421268.0,1454512.0,1457640.0,2545148.0
86,extend,EXTEND,361306128,3244769412,1372941083,1366393113,535148088,8608544,534634656,95,326087919,613,26605,328941205,319639678,4100145994,7549464367,695792057,94323809,14147895716332,16790991266,2212431237,80253314,865898,115.48704350858876,8649.96578,509,749567,43679,86975,832,50.0,56.7,57.6,64.0,70.1,228980.0,7767888.0,8153136.0,8598118.0,8837924.0
86,run,READ,367411808,3255919675,1378500393,1371921974,535148094,8608577,534634662,105,362639553,613,26607,329350555,319786709,4104271967,7549691782,696299152,94350210,14149423503095,16799780683,2218193634,80253314,57307,1744.987523339208,568.57803,201,170111,1544,4967,55,22.7,33.75,44.9,58.150000000000006,65.9,548316.0,3032762.0,3419968.0,3445074.0,3457352.0
86,reference,READ,119842,26005360,11468282,8723058,10181,12,62,0,0,614,26607,329352969,319788809,4104276715,7549693421,696299152,94350210,14149423503095,16799780683,2218193634,80253314,3684,27144.40825190011,32.77085,22,13007,47,77,3,36.4,44.65,52.9,54.85,56.8,60532.0,60532.0,60532.0,60532.0,60532.0
86,clean-run,READ,53,6866808,5034363,5023402,513419,18,0,0,0,614,26609,329742495,319797385,4104397976,7549816905,696326175,94350222,14150403426342,16800797007,2218194702,80279627,39177,2552.518059065268,388.03332,181,180479,571,1199,37,39.7,84.6,87.0,87.8,88.3,326872.0,1465860.0,1510648.0,1520088.0,1566852.0
86,avg-run,READ,55,16152663,12185387,12132619,1023432,22,0,20,73103268,614,26611,329794892,319797385,4104512281,7549931192,696396820,94353100,14151351852087,16801941335,2218194775,80279627,43441,2301.9727906816142,430.08107,355,30831,533,657,41,46.1,88.4,91.9,93.4,94.9,289476.0,1362244.0,1405780.0,1622744.0,2734960.0
87,extend,EXTEND,371243372,3312414137,1404090412,1397456116,547614410,8708720,547095814,105,362639553,614,26678,335238652,319803797,4105712937,7553300206,697209078,94398780,14188336387320,16840613141,2220064241,80279627,887188,112.71568145646695,8862.62413,494,776191,43903,86719,853,52.2,57.0,58.2,63.1,71.1,245616.0,7501216.0,8178592.0,8598552.0,8833396.0
87,run,READ,377618627,3323707556,1409843939,1403179194,547614416,8708753,547095820,115,399613209,614,26681,335639596,319894137,4109958235,7553507952,697656531,94422125,14189885521475,16849589687,2225889162,80279627,56428,1772.1698447579215,559.70104,210,182271,1030,4291,54,31.0,48.5,53.3,63.15,69.7,692360.0,3454151.0,3609086.0,3624426.0,3656792.0
87,reference,READ,121642,26307971,11615336,8824685,10181,12,62,0,0,614,26681,335640657,319896337,4109958235,7553509595,697656531,94422125,14189885521475,16849589687,2225889162,80279627,3928,25458.248472505093,35.00066,23,12095,48,80,3,33.7,41.95,50.2,52.2,54.2,61120.0,61120.0,61120.0,61120.0,61120.0
87,clean-run,READ,53,6934862,5260166,5249205,518583,1,0,0,0,614,26683,336038010,319905173,4110080856,7553634440,697844976,94422147,14190876826995,16850616408,2225890275,80304990,41638,2401.652336807724,412.11687,190,178687,577,1287,39,34.5,84.80000000000001,87.6,88.45,88.7,286796.0,1619494.0,1715804.0,1726506.0,1849004.0
87,avg-run,READ,55,16223021,12421586,12368818,1028596,16,0,20,73947312,614,26685,336091267,319905173,4110195161,7553748727,697918273,94425027,14191835232864,16851760749,2225890346,80304990,43994,2273.037232349866,435.8064,373,24703,533,646,42,45.5,88.225,91.55,93.675,95.0,324040.0,1537537.0,1593724.0,1823945.0,2980940.0
88,extend,EXTEND,381540257,3381373346,1435973855,1429252276,560347130,8808907,559823372,115,399613209,614,26754,341593884,319910700,4111530119,7557187771,698752800,94488083,14229613531538,16891259419,2227805582,80304990,915927,109.17900662389032,9149.84216,501,669695,45823,89727,880,53.3,57.1,58.5,63.325,69.9,248424.0,4794976.0,8353088.0,8597891.0,8837824.0
88,run,READ,388167115,3392524921,1441826651,1435074623,560347136,8808940,559823378,125,437017767,614,26756,341860615,320060888,4115823527,7557391118,699278727,94515446,14231171702164,16900404375,2233685832,80304990,50924,1963.7106276019165,504.88798,204,181887,885,3609,48,36.0,58.2,66.7,74.225,78.4,745948.0,3479598.0,3613664.0,3627504.0,3764968.0
88,reference,READ,123442,26610582,11762390,8926312,10181,12,62,0,0,614,26756,341860615,320062988,4115823527,7557392751,699278727,94515446,14231171702164,16900404375,2233685832,80304990,3797,26336.58151171977,34.00767,22,16463,47,77,3,36.0,43.1,50.2,52.2,54.2,60468.0,60468.0,60468.0,60468.0,60468.0
88,clean-run,READ,53,6941985,5245321,5234360,523745,1,0,0,0,614,26758,342264231,320071211,4115949768,7557518926,699306074,94515453,14232173792131,16901441495,2233686898,80333179,40989,2439.678938251726,405.77324,187,176895,584,1275,39,44.7,86.0,87.7,88.85,89.3,402392.0,1874942.0,1932140.0,1944280.0,2027848.0
88,avg-run,READ,55,16241049,12416865,12364097,1033758,5,0,20,74809116,614,26760,342318393,320071211,4116064077,7557633215,699387936,94518263,14233142470952,16902590362,2233686965,80333179,44134,2265.826800199393,436.93517,375,28783,526,662,42,45.0,88.925,92.45,93.55,95.2,316000.0,1721436.0,1793560.0,2059509.0,3400724.0
89,extend,EXTEND,392093143,3449415431,1467722322,1460913460,572960217,8909094,572431230,125,437017767,614,26829,347846094,320079036,4117139933,7561043253,700217638,94567570,14270692242876,16941669546,2235563561,80333179,896788,111.50907460849164,8958.93961,505,748543,45343,89791,862,48.8,56.8,57.5,63.1,72.2,229356.0,7942785.0,7992478.0,8597676.0,8837524.0
89,run,READ,398497949,3460735337,1473481769,1466643752,572960221,8909116,572431234,135,474840684,614,26831,348180846,320171997,4121411947,7561246157,700641450,94586495,14272247727702,16950790278,2241436253,80333179,51753,1932.255134968021,513.33148,216,223615,895,3623,49,37.2,59.9,65.7,70.5,75.1,747000.0,3603408.0,3739420.0,3753412.0,3837320.0
89,reference,READ,125228,26913134,11908554,9027925,10181,12,62,0,0,614,26831,348181583,320174197,4121411947,7561247786,700641450,94586495,14272247727702,16950790278,2241436253,80333179,3909,25581.990278843696,35.04355,22,15063,46,76,3,37.6,44.7,51.8,53.05,54.3,60136.0,60136.0,60136.0,60136.0,60136.0
89,clean-run,READ,53,6971765,5318518,5307557,528974,1,0,0,0,614,26833,348586590,320182060,4121537209,7561375247,700850318,94586517,14273261241331,16951837907,2241437367,80362927,41963,2383.05173605319,415.96093,192,207615,586,1258,40,48.3,86.02499999999999,87.75,88.625,89.0,365916.0,1946549.0,1982254.0,1989972.0,2041736.0
89,avg-run,READ,55,16214281,12500748,12447980,1038989,16,2,20,75645834,614,26835,348647780,320182060,4121664012,7561502032,700924278,94589673,14274240366499,16952994749,2241437436,80362927,44596,2242.3535743115976,441.72167,376,27839,519,660,42,48.3,90.0,92.8,94.4,95.3,333604.0,1889553.0,2002074.0,2236583.0,3357056.0
90,extend,EXTEND,402554295,3519932556,1500244746,1493349099,586004190,9009270,585470069,135,474840684,614,26906,354450064,320186805,4122750150,7565028438,701784301,94633271,14313126915748,16993536831,2243474561,80362927,924796,108.1319555880432,9238.59891,510,814591,46335,90879,889,53.3,57.0,57.9,63.4,69.3,225160.0,6985636.0,8592972.0,8600384.0,8829668.0
90,run,READ,408974695,3531341306,1506152102,1499226006,586004196,9009303,585470075,145,513101829,614,26909,354746172,320327679,4127357328,7565237494,702328621,94662729,14314698997273,17002816315,2249514017,80362927,52499,1904.7981866321263,520.33385,206,187519,958,3703,50,29.8,55.1,63.7,71.975,76.5,742736.0,3505202.0,3657640.0,3675394.0,3756588.0
90,reference,READ,127044,27215802,12056498,9129566,10181,12,62,0,0,614,26909,354746316,320329979,4127357328,7565239128,702328621,94662729,14314698997273,17002816315,2249514017,80362927,4046,24715.76866040533,36.57342,22,24751,43,328,3,7.1,18.85,30.6,37.45,44.3,54256.0,57210.0,60164.0,60164.0,60164.0
90,clean-run,READ,53,6995318,5366385,5355424,534108,1,0,0,0,614,26911,355100180,320332865,4127483924,7565367947,702410031,94662763,14315723221864,17003874268,2249515076,80388887,42082,2376.3129128843684,416.5968,195,204927,589,1277,40,38.3,84.7,87.25,88.4,88.9,376564.0,2143221.0,2224592.0,2234810.0,2319576.0
90,avg-run,READ,55,16249126,12558925,12506157,1044123,16,2,20,76522290,614,26913,355162313,320332865,4127610732,7565494734,702485636,94665895,14316712612128,17005035676,2249515146,80388887,45003,2222.074083949959,445.56254,377,28415,539,683,43,40.9,89.2,92.5,93.5,190.4,304216.0,2099588.0,2222424.0,2521450.0,3805612.0
91,extend,EXTEND,412629238,3587563849,1532545944,1525561260,598860137,9109479,598320691,145,513101829,614,26983,359851993,320337984,4130026157,7568962854,703333392,94811493,14354925361451,17044388001,2251111490,80388887,994367,100.56649104405112,9934.05804,487,857599,47071,93311,956,49.4,55.4,59.3,62.5,69.3,218504.0,6119971.0,6216830.0,6320094.0,8852968.0
91,run,READ,420880270,3600461596,1538409144,1531394429,598860141,9109501,598320695,155,551777226,614,26985,360078581,320377807,4134967111,7569153495,703922529,94838694,14356570535736,17054146970,2257200235,80388887,45351,2205.023042490794,449.69422,211,184063,648,1614,43,31.8,75.35,82.7,85.25,86.5,664648.0,3547994.0,3663180.0,3676432.0,3708160.0
91,reference,READ,128870,27518533,12205332,9231221,10181,12,62,0,0,614,26985,360078581,320380207,4134967111,7569155111,703922529,94838694,14356570535736,17054146970,2257200235,80388887,4364,22914.757103574702,39.74001,23,24319,49,95,4,17.4,35.325,44.2,48.025,50.8,67940.0,68678.0,68924.0,68924.0,68924.0
91,clean-run,READ,53,7022215,5437112,5426151,539433,8,0,0,0,614,26987,360486364,320387636,4135095023,7569285241,703949016,94838701,14357606217522,17055215678,2257201342,80418864,42999,2325.635479894881,425.9475,194,185471,599,1315,41,36.4,85.8,87.9,88.7,91.4,382676.0,2417312.0,2505692.0,2520844.0,2745196.0
91,avg-run,READ,56,16317953,12640337,12587569,1049448,23,2,20,77350794,614,26989,360549551,320387636,4135221826,7569412027,704027799,94841768,14358606789994,17056397213,2257201412,80418864,45297,2207.6517208645164,448.55947,381,27247,533,684,43,43.9,89.94999999999999,92.3,92.4,94.7,356444.0,2396344.0,2482436.0,2864974.0,4482724.0
92,extend,EXTEND,425050032,3659937817,1565112393,1558040047,611868940,9209666,611324323,155,551777226,614,27060,366371376,320391887,4136378716,7572930183,704889453,94899439,14397612516435,17096884292,2259289789,80418864,940749,106.29827934975216,9398.07919,504,846335,47775,95103,904,49.4,56.4,57.650000000000006,61.6,67.1,228800.0,4921501.0,8593088.0,8600136.0,8843044.0
92,run,READ,431603871,3671165772,1571171242,1564068447,611868946,9209699,611324329,165,590872758,614,27063,366660458,320505055,4140872075,7573140325,705406303,94918321,14399137138751,17106096133,2264968851,80418864,57492,1739.372434425659,570.63868,216,183679,1030,4571,55,33.7,54.75,57.4,66.1,72.1,701476.0,3522760.0,3666932.0,3684906.0,3722456.0
92,reference,READ,130684,27821203,12353276,9332862,10181,12,62,0,0,614,27063,366661491,320507455,4140872075,7573141951,705406303,94918321,14399137138751,17106096133,2264968851,80418864,4439,22527.59630547421,40.19434,21,28543,45,383,4,6.1,25.45,36.55,42.95,48.2,55328.0,59570.0,60984.0,60984.0,60984.0
92,clean-run,READ,53,7034803,5450815,5439854,544604,1,0,0,0,614,27065,367058706,320514144,4141001284,7573273386,705546325,94922307,14400184125058,17107175232,2264969991,80446012,43201,2314.7612323788803,427.5292,199,189183,613,1320,41,35.4,84.7,87.7,88.6,89.1,377776.0,2355880.0,2415024.0,2428280.0,2561156.0
92,avg-run,READ,55,16305655,12664358,12611590,1054619,16,2,20,78191064,614,27067,367122856,320514144,4141128092,7573400173,705563993,94925281,14401193904866,17108343404,2264970060,80446012,45766,2185.0281868636107,453.2487,380,30111,535,686,43,42.2,89.65,92.5,93.6,94.6,336092.0,2230932.0,2367596.0,2769524.0,4012620.0
93,extend,EXTEND,435715354,3731438771,1598407915,1591247409,625141504,9309864,624591684,165,590872758,614,27140,373120834,320519859,4142250275,7576935203,706448536,94973135,14441046850267,17149675117,2267108208,80446012,951652,105.08042856001984,9507.31415,515,702463,48191,94783,915,52.7,56.8,57.9,62.7,68.9,207492.0,8121494.0,8199752.0,8597438.0,8848472.0
93,run,READ,442409926,3743003409,1604380636,1597189681,625141510,9309897,624591690,175,630395640,614,27142,373314108,320669452,4146703983,7577156666,707005361,94999405,14442621815368,17159057394,2273067716,80446012,55888,1789.2928714572,554.49259,213,186367,1111,4199,53,31.8,50.0,57.4,67.1,72.7,733124.0,3456948.0,3671236.0,3690280.0,3759076.0
93,reference,READ,132498,28123873,12501220,9434503,10181,12,62,0,0,615,27142,373318793,320671852,4146709067,7577158307,707005361,94999405,14442621815368,17159057394,2273067716,80446012,4407,22691.17313365101,40.24678,23,11847,51,81,4,37.2,46.35,51.1,53.1,54.0,61696.0,61714.0,61720.0,61720.0,61720.0
93,clean-run,READ,53,7059461,5519122,5508161,549807,1,0,0,0,615,27144,373720352,320678358,4146839667,7577291131,707042809,95004149,14443680105914,17160146983,2273068889,80473918,43731,2286.707370057853,432.54543,203,186751,615,1367,41,42.0,84.8,87.6,88.9,89.1,446364.0,2418820.0,2503772.0,2519176.0,2564068.0
93,avg-run,READ,55,16308389,12742923,12690155,1059820,5,0,20,79045764,615,27146,373785296,320678358,4146966470,7577417916,707060467,95007107,14444699165517,17161303807,2273068952,80473918,46425,2154.0118470651587,460.10165,388,26255,572,700,44,45.0,87.975,91.75,93.0,94.3,379380.0,2288081.0,2423904.0,2835358.0,4288728.0
94,extend,EXTEND,446170850,3800752083,1631734526,1624484186,638469412,9410084,637914303,175,630395640,615,27219,378445198,320684313,4149743487,7581012320,707952796,95181671,14484416198113,17202044176,2274703343,80473918,1062079,94.15495457494217,10610.88121,508,893951,52639,104127,1021,50.0,53.7,58.2,62.3,67.8,213396.0,5961092.0,6087100.0,6216452.0,8712356.0
94,run,READ,455122860,3814438298,1637807230,1630524689,638469418,9410117,637914309,185,670339212,616,27221,378722362,320765448,4155146222,7581230625,708583601,95209699,14486090881750,17212195514,2280929732,80474006,57303,1745.1093310995934,568.42768,222,189311,1027,4947,55,30.2,52.7,60.4,66.7,72.7,650960.0,3482082.0,3638844.0,3654450.0,3663892.0
94,reference,READ,134324,28426750,12651834,9536186,10181,12,62,0,0,616,27221,378728310,320767648,4155146222,7581232265,708583601,95209699,14486090881750,17212195514,2280929732,80474006,3901,25634.45270443476,35.058,22,16463,48,78,3,36.4,43.85,51.3,53.5,55.7,62564.0,62564.0,62564.0,62564.0,62564.0
94,clean-run,READ,53,7054737,5486382,5475421,555096,1,0,0,0,616,27223,379062673,320769382,4155278136,7581366416,708672392,95213660,14487159739874,17213295782,2280930823,80504773,43020,2324.500232450024,424.74623,200,226047,616,1319,41,33.3,84.4,87.6,88.6,91.5,274256.0,2405332.0,2483348.0,2494200.0,2861664.0
94,avg-run,READ,55,16372642,12720932,12668164,1065111,16,2,20,79887144,616,27225,379128501,320769382,4155404945,7581493202,708690048,95216592,14488190830329,17214486464,2280930892,80504773,46261,2161.6480404660515,458.26156,387,26351,542,695,44,44.4,91.775,92.0,92.425,94.5,339620.0,2380900.0,2385130.0,2772573.0,4615752.0
95,extend,EXTEND,459407963,3875755037,1665514247,1658173994,651971917,9510293,651411474,185,670339212,616,27299,385042445,320774953,4156678937,7585142844,709586064,95283655,14528763207593,17256454860,2283037701,80504773,984319,101.59308110480444,9833.36166,529,878591,48863,97279,946,52.8,55.6,56.9,61.0,71.1,196932.0,4893890.0,8596428.0,8602677.0,8833188.0
95,run,READ,466372201,3887094143,1671648833,1664277673,651971921,9510315,651411478,195,710705916,616,27302,385225362,320887218,4161319409,7585381158,710123303,95306185,14530319123105,17266053999,2288802672,80504773,68323,1463.6359644629188,678.34994,217,204927,1731,5975,65,28.7,37.9,40.2,52.2,61.5,485592.0,3305020.0,3532692.0,3596888.0,3609800.0
95,reference,READ,136124,28729507,12800668,9637841,10181,12,62,0,0,616,27302,385226102,320889518,4161319409,7585382798,710123303,95306185,14530319123105,17266053999,2288802672,80504773,4149,24102.193299590264,37.60096,22,15991,50,83,4,36.0,45.675,51.35,54.15,55.2,61072.0,61078.0,61080.0,61080.0,61080.0
95,clean-run,READ,53,7101365,5591473,5580512,560430,1,0,0,0,616,27304,385623365,320894768,4161452678,7585518307,710270747,95311346,14531399215593,17267165045,2288803782,80537450,44284,2258.151928461747,438.29576,196,188543,630,1411,42,11.1,84.55000000000001,87.4,88.3,90.7,108048.0,2173551.0,2315748.0,2325393.0,2720996.0
95,avg-run,READ,55,16440331,12836692,12783924,1070445,16,2,20,80733408,616,27306,385690127,320894768,4161579488,7585645093,710288300,95314233,14532440817357,17268364577,2288803847,80537450,47078,2124.134415225796,466.25544,395,29151,579,713,45,44.4,90.5,91.4,91.9,93.0,317284.0,2171132.0,2174672.0,2424324.0,3631708.0
96,extend,EXTEND,470683055,3949460623,1699944543,1692515752,665766653,9610480,665200826,195,710705916,616,27382,391988840,320900282,4162566506,7589374619,711221437,95356812,14573905532129,17311142461,2290939343,80537450,994943,100.50827032302352,9940.04964,531,812543,50463,98367,956,51.6,55.2,56.3,60.1,67.5,201520.0,8210263.0,8596122.0,8602040.0,8836012.0
96,run,READ,477557893,3961198694,1706087805,1698627609,665766659,9610513,665200832,205,751500525,616,27385,392266140,320970660,4167517032,7589623702,711807896,95382930,14575526056482,17321021708,2297269657,80537450,69952,1429.551692589204,694.73486,230,189951,1673,6419,67,10.3,27.55,35.9,50.6,60.1,287520.0,3128650.0,3462508.0,3513576.0,3567312.0
96,reference,READ,137952,29032309,12950392,9739510,10181,12,62,0,0,616,27385,392271698,320972660,4167517032,7589625341,711807896,95382930,14575526056482,17321021708,2297269657,80537450,3585,27894.00278940028,32.00422,22,15943,44,81,3,36.0,43.9,51.8,54.5,57.2,61012.0,61012.0,61012.0,61012.0,61012.0
96,clean-run,READ,53,7129699,5666814,5655853,565814,1,0,0,0,616,27388,392585244,320976260,4167651693,7589762237,711910615,95386864,14576616811399,17322143608,2297270700,80568892,44448,2249.820014398848,439.70877,207,192383,623,1340,42,40.5,84.425,87.65,88.4,91.2,426088.0,2127261.0,2207402.0,2240169.0,2821824.0
96,avg-run,READ,55,16492560,12922800,12870032,1075829,16,2,20,81589218,616,27390,392652830,320976260,4167778503,7589889022,711928061,95389841,14577669058802,17323354171,2297270766,80568892,47459,2107.0819022735413,470.21092,407,26783,569,718,45,45.5,91.1,92.1,92.6,93.8,311716.0,2034028.0,2040420.0,2197108.0,3695984.0
97,extend,EXTEND,481873084,4023364975,1734438454,1726919751,679585606,9710678,679014514,205,751500525,616,27466,398817079,320980774,4168949577,7593626508,712849972,95447335,14619346426113,17366170196,2299402594,80568892,1001737,99.8266011937265,10008.40685,527,898047,50239,98879,963,50.5,56.1,56.7,61.1,70.2,211976.0,8073986.0,8289600.0,8599450.0,8821540.0
97,run,READ,489003483,4035201397,1740717312,1733167284,679585612,9710711,679014520,215,792717267,617,27468,398999663,321052841,4173817703,7593883939,713354424,95468146,14620964617070,17376107779,2305536287,80568892,69721,1434.2880911059794,692.53577,227,195583,2119,6443,66,21.8,33.349999999999994,40.25,53.4,62.2,470092.0,3160803.0,3438228.0,3487003.0,3589768.0
97,reference,READ,139782,29335109,13100116,9841179,10181,12,62,0,0,617,27468,399000190,321055041,4173817703,7593885569,713354424,95468146,14620964617070,17376107779,2305536287,80568892,4031,24807.740014884643,36.32981,22,14143,48,81,3,37.2,43.85,50.5,52.15,53.8,61200.0,61200.0,61200.0,61200.0,61200.0
97,clean-run,READ,53,7162042,5768829,5757868,571079,1,0,0,0,617,27471,399391285,321061981,4173953672,7594023764,713560506,95473026,14622067245443,17377240368,2305537440,80599018,45821,2182.4054472839966,453.51336,198,203903,639,1364,44,7.8,84.95,87.25,88.325,91.1,66076.0,2157328.0,2249798.0,2338806.0,3154724.0
97,avg-run,READ,55,16552650,13035329,12982561,1081094,16,2,20,82433484,617,27473,399458737,321061981,4174080481,7594150550,713610361,95476143,14623130277882,17378464101,2305537507,80599018,47754,2094.065418603677,473.0923,401,32959,574,710,45,47.2,91.1,92.0,92.3,93.8,448976.0,2081732.0,2093876.0,2095388.0,3859712.0
