Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,tup_deleted_delta,tup_deleted_per_op,deadlocks_delta,deadlocks_per_op,temp_files_delta,temp_files_per_op,temp_bytes_delta,temp_bytes_per_op,checkpoints_timed_delta,checkpoints_timed_per_op,checkpoints_req_delta,checkpoints_req_per_op,buffers_checkpoint_delta,buffers_checkpoint_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,buffers_alloc_delta,buffers_alloc_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,cache_hit_ratio,interval_cache_hit_ratio,internal_inserts_per_logical_update,latency_change_pct
24,reference,10000,True,uniform,READ,1.3,42.4,11857,7293157,3010930,2432188,10181,12,62,0,0,0,613,23781,60133687,314824102,3904016537,7402696817,641130815,91751944,12607473150618,14815114658,1929581753,78762483,1,0,0,0,0,3990,25062.65664160401,100000,35.97656,22,14335,49,77,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1682.0,0.01682,301050.0,3.0105,126584.0,1.26584,101305.0,1.01305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.00019,2229666.0,22.29666,34786.0,0.34786,541312.0,5.41312,796114.0,7.96114,310208.0,3.10208,3912.0,0.03912,10243771151.0,102437.71151,14164288.0,141.64288,1763390.0,17.6339,14841.0,0.14841,0.9983768682715735,0.9944439306052878,,1.7500533121706185
25,reference,10000,True,uniform,READ,1.3,43.7,13537,7594282,3138404,2533507,10181,12,62,0,0,0,613,23801,62593288,314851940,3904567098,7403479570,641486122,91767332,12618128121781,14829772668,1931703549,78778213,1,0,0,0,0,3817,26198.585276395075,100000,34.39039,22,12343,49,81,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1680.0,0.0168,301125.0,3.01125,127474.0,1.27474,101319.0,1.01319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0002,2459601.0,24.59601,27838.0,0.27838,550561.0,5.50561,782753.0,7.82753,355307.0,3.55307,15388.0,0.15388,10654971163.0,106549.71163,14658010.0,146.5801,2121796.0,21.21796,15730.0,0.1573,0.9982206464165354,0.9944518749690395,,-4.408898460553212
26,reference,10000,True,uniform,READ,1.4,46.2,15217,7895407,3265878,2634826,10181,12,62,0,0,0,613,23822,65163828,314885567,3904981368,7404338931,641833977,91774471,12629411532503,14845090164,1933973755,78792201,1,0,0,0,0,3924,25484.1997961264,100000,35.19935,22,13295,47,84,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1680.0,0.0168,301125.0,3.01125,127474.0,1.27474,101319.0,1.01319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.00021,2570540.0,25.7054,33627.0,0.33627,414270.0,4.1427,859361.0,8.59361,347855.0,3.47855,7139.0,0.07139,11283410722.0,112834.10722,15317496.0,153.17496,2270206.0,22.70206,13988.0,0.13988,0.9980763843661385,0.9944518749690395,,2.352285042420288
27,reference,10000,True,uniform,READ,1.4,47.3,16897,8196605,3394242,2736159,10181,12,62,0,0,0,613,23843,67454379,314917537,3905755137,7405179217,642234366,91785836,12640938697447,14860985270,1935839915,78808628,1,0,0,0,0,3559,28097.780275358247,100000,31.64164,22,12191,45,82,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1680.0,0.0168,301198.0,3.01198,128364.0,1.28364,101333.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.00021,2290551.0,22.90551,31970.0,0.3197,773769.0,7.73769,840286.0,8.40286,400389.0,4.00389,11365.0,0.11365,11527164944.0,115271.64944,15895106.0,158.95106,1866160.0,18.6616,16427.0,0.16427,0.997942777636141,0.9944532121844439,,-10.107317322621023
28,reference,10000,True,uniform,READ,1.4,48.5,18579,8497801,3522606,2837492,10181,12,62,0,0,0,613,23865,69709598,314961001,3906832533,7406340905,642553223,91797553,12652992110235,14877536842,1937685916,78842151,1,0,0,0,0,4014,24912.80518186348,100000,36.13564,22,14303,47,78,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1682.0,0.01682,301196.0,3.01196,128364.0,1.28364,101333.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.00022,2255219.0,22.55219,43464.0,0.43464,1077396.0,10.77396,1161688.0,11.61688,318857.0,3.18857,11717.0,0.11717,12053412788.0,120534.12788,16551572.0,165.51572,1846001.0,18.46001,33523.0,0.33523,0.9978184392899331,0.9944466088656159,,14.202803647345718
29,reference,10000,True,uniform,READ,1.5,48.9,20261,8798997,3650970,2938825,10181,12,62,0,0,0,613,23888,72612510,314999041,3908140464,7407405722,642964499,91821460,12665389070105,14894538167,1940164837,78860535,1,0,0,0,0,3738,26752.273943285178,100000,33.37711,22,16183,46,77,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1682.0,0.01682,301196.0,3.01196,128364.0,1.28364,101333.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.00023,2902912.0,29.02912,38040.0,0.3804,1307931.0,13.07931,1064817.0,10.64817,411276.0,4.11276,23907.0,0.23907,12396959870.0,123969.5987,17001325.0,170.01325,2478921.0,24.78921,18384.0,0.18384,0.9977026411972526,0.9944466088656159,,-7.633820792989965
30,reference,10000,True,uniform,READ,1.5,49.7,21983,9100153,3779334,3040158,10181,12,62,0,0,0,613,23912,75024369,315048056,3909386205,7408668642,643378777,91827149,12678456643558,14912354074,1942214992,78882306,1,0,0,0,0,4190,23866.34844868735,100000,37.81248,22,15071,50,76,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1722.0,0.01722,301156.0,3.01156,128364.0,1.28364,101333.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.00024,2411859.0,24.11859,49015.0,0.49015,1245741.0,12.45741,1262920.0,12.6292,414278.0,4.14278,5689.0,0.05689,13067573453.0,130675.73453,17815907.0,178.15907,2050155.0,20.50155,21771.0,0.21771,0.9975901477460981,0.994314542489055,,13.288658005441455
31,reference,10000,True,uniform,READ,1.5,50.6,23663,9401424,3908588,3141505,10181,12,62,0,0,0,613,23937,78111936,315085598,3910602317,7409806872,643854081,91851092,12691973653455,14930745577,1944931478,78898370,1,0,0,0,0,3517,28433.32385555872,100000,31.10838,22,18111,43,79,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1680.0,0.0168,301271.0,3.01271,129254.0,1.29254,101347.0,1.01347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.00025,3087567.0,30.87567,37542.0,0.37542,1216112.0,12.16112,1138230.0,11.3823,475304.0,4.75304,23943.0,0.23943,13517009897.0,135170.09897,18391503.0,183.91503,2716486.0,27.16486,16064.0,0.16064,0.9974893600451645,0.9944545487554093,,-17.729860617446935
32,reference,10000,True,uniform,READ,1.5,51.5,25371,9702667,4037842,3242852,10181,12,62,0,0,0,613,23962,80659342,315130042,3911827905,7411063885,644279206,91862321,12705613046157,14949303019,1946819620,78911194,1,0,0,0,0,3661,27314.94127287626,100000,32.49418,22,14095,45,78,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1708.0,0.01708,301243.0,3.01243,129254.0,1.29254,101347.0,1.01347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.00025,2547406.0,25.47406,44444.0,0.44444,1225588.0,12.25588,1257013.0,12.57013,425125.0,4.25125,11229.0,0.11229,13639392702.0,136393.92702,18557442.0,185.57442,1888142.0,18.88142,12824.0,0.12824,0.9973919715362954,0.9943621245679994,,4.454748206110382
33,reference,10000,True,uniform,READ,1.5,51.9,27053,10004009,4167986,3344213,10181,12,62,0,0,0,613,23988,83550382,315175646,3913208234,7412360465,644809454,91888390,12719924779230,14968807424,1948766120,78938917,1,0,0,0,0,4097,24408.1034903588,100000,37.00359,22,12783,48,84,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1682.0,0.01682,301342.0,3.01342,130144.0,1.30144,101361.0,1.01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.00026,2891040.0,28.9104,45604.0,0.45604,1380329.0,13.80329,1296580.0,12.9658,530248.0,5.30248,26069.0,0.26069,14311733073.0,143117.33073,19504405.0,195.04405,1946500.0,19.465,27723.0,0.27723,0.9973030771816583,0.9944492845451185,,13.877592848934794
34,reference,10000,True,uniform,READ,1.6,52.2,28761,10305252,4297240,3445560,10181,12,62,0,0,0,613,24015,86515222,315217898,3914686434,7413682550,645193906,91901367,12734695865722,14988763614,1950797518,78953032,1,0,0,0,0,3841,26034.886748242647,100000,34.38767,22,11727,46,79,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1708.0,0.01708,301243.0,3.01243,129254.0,1.29254,101347.0,1.01347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.00027,2964840.0,29.6484,42252.0,0.42252,1478200.0,14.782,1322085.0,13.22085,384452.0,3.84452,12977.0,0.12977,14771086492.0,147710.86492,19956190.0,199.5619,2031398.0,20.31398,14115.0,0.14115,0.9972168604781124,0.9943621245679994,,-7.069368134281029
35,reference,10000,True,uniform,READ,1.6,52.5,30443,10606521,4426494,3546907,10181,12,62,0,0,0,613,24043,89981796,315253544,3916208831,7415049680,645719913,91925223,12749940267497,15009285126,1953857244,78985628,1,0,0,0,0,4076,24533.85672227674,100000,36.70393,22,16239,50,79,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1682.0,0.01682,301269.0,3.01269,129254.0,1.29254,101347.0,1.01347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.00028,3466574.0,34.66574,35646.0,0.35646,1522397.0,15.22397,1367130.0,13.6713,526007.0,5.26007,23856.0,0.23856,15244401775.0,152444.01775,20521512.0,205.21512,3059726.0,30.59726,32596.0,0.32596,0.9971379991508855,0.9944479470277372,,6.735728242128647
36,reference,10000,True,uniform,READ,1.6,53.0,32139,10907922,4557528,3648282,10181,12,62,0,0,0,613,24072,93248704,315309075,3917868584,7416565068,646246841,91951100,12765594315339,15030454935,1956650480,78994647,1,0,0,0,0,3920,25510.20408163265,100000,35.12727,22,12911,47,75,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1696.0,0.01696,301401.0,3.01401,131034.0,1.31034,101375.0,1.01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.00029,3266908.0,32.66908,55531.0,0.55531,1659753.0,16.59753,1515388.0,15.15388,526928.0,5.26928,25877.0,0.25877,15654047842.0,156540.47842,21169809.0,211.69809,2793236.0,27.93236,9019.0,0.09019,0.9970622650093085,0.9944044315846082,,-4.295616300488792
37,reference,10000,True,uniform,READ,1.6,53.1,33866,11209219,4687672,3749643,10181,12,62,0,0,0,613,24101,96232955,315365405,3919508585,7418088827,646716089,91962382,12781504561897,15051917059,1958802013,79005678,1,0,0,0,0,4107,24348.67299732165,100000,36.95563,23,11671,48,76,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1727.0,0.01727,301297.0,3.01297,130144.0,1.30144,101361.0,1.01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.00029,2984251.0,29.84251,56330.0,0.5633,1640001.0,16.40001,1523759.0,15.23759,469248.0,4.69248,11282.0,0.11282,15910246558.0,159102.46558,21462124.0,214.62124,2151533.0,21.51533,11031.0,0.11031,0.996987837412952,0.9943007814562543,,5.204958996244224
38,reference,10000,True,uniform,READ,1.7,53.4,35595,11510514,4817816,3851004,10181,12,62,0,0,0,613,24131,99409970,315421114,3921245297,7419657177,647269250,91985143,12797936419846,15073900567,1961453993,79038964,1,0,0,0,0,3697,27048.95861509332,100000,32.99556,22,15231,45,77,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1729.0,0.01729,301295.0,3.01295,130144.0,1.30144,101361.0,1.01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0003,3177015.0,31.77015,55709.0,0.55709,1736712.0,17.36712,1568350.0,15.6835,553161.0,5.53161,22761.0,0.22761,16431857949.0,164318.57949,21983508.0,219.83508,2651980.0,26.5198,33286.0,0.33286,0.996917143255793,0.9942941813189714,,-10.715742093965119
39,reference,10000,True,uniform,READ,1.7,53.5,37324,11811882,4948850,3952379,10181,12,62,0,0,0,613,24162,102819162,315483440,3923164997,7421244433,647904191,92019579,12814955269395,15096658791,1964664537,79047298,1,0,0,0,0,3773,26504.1081367612,100000,33.57907,22,13191,45,77,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1729.0,0.01729,301368.0,3.01368,131034.0,1.31034,101375.0,1.01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.00031,3409192.0,34.09192,62326.0,0.62326,1919700.0,19.197,1587256.0,15.87256,634941.0,6.34941,34436.0,0.34436,17018849549.0,170188.49549,22758224.0,227.58224,3210544.0,32.10544,8334.0,0.08334,0.9968500843010072,0.9942955555482238,,1.7684500581290452
40,reference,10000,True,uniform,READ,1.7,53.6,39036,12113267,5079884,4053754,10181,12,62,0,0,0,613,24194,106394470,315557289,3925117620,7422925368,648405369,92038809,12832303159464,15120041519,1968048110,79053891,1,0,0,0,0,3621,27616.680475006902,100000,32.1051,22,15463,47,87,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1712.0,0.01712,301385.0,3.01385,131034.0,1.31034,101375.0,1.01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.00032,3575308.0,35.75308,73849.0,0.73849,1952623.0,19.52623,1680935.0,16.80935,501178.0,5.01178,19230.0,0.1923,17347890069.0,173478.90069,23382728.0,233.82728,3383573.0,33.83573,6593.0,0.06593,0.996787769363552,0.9943516432033309,,-4.389549799920012
41,reference,10000,True,uniform,READ,1.7,53.7,40746,12414727,5211808,4155143,10181,12,62,0,0,0,613,24227,109938629,315614877,3927162372,7424664990,649034948,92055908,12849969217193,15144065324,1970581942,79082184,1,0,0,0,0,3519,28417.16396703609,100000,31.20463,22,13279,43,76,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1710.0,0.0171,301460.0,3.0146,131924.0,1.31924,101389.0,1.01389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.00033,3544159.0,35.44159,57588.0,0.57588,2044752.0,20.44752,1739622.0,17.39622,629579.0,6.29579,17099.0,0.17099,17666057729.0,176660.57729,24023805.0,240.23805,2533832.0,25.33832,28293.0,0.28293,0.9967286669883993,0.9943596002242966,,-2.8047568766333075
42,reference,10000,True,uniform,READ,1.7,53.8,42486,12716084,5342842,4256518,10181,12,62,0,0,0,613,24261,113307712,315702859,3929347018,7426422175,649642327,92077437,12868208764923,15168725361,1973525716,79099618,1,0,0,0,0,3997,25018.76407305479,100000,35.86254,22,15087,48,79,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1740.0,0.0174,301357.0,3.01357,131034.0,1.31034,101375.0,1.01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.00034,3369083.0,33.69083,87982.0,0.87982,2184646.0,21.84646,1757185.0,17.57185,607379.0,6.07379,21529.0,0.21529,18239547730.0,182395.4773,24660037.0,246.60037,2943774.0,29.43774,17434.0,0.17434,0.9966700029862281,0.9942592635360957,,14.926983591858
43,reference,10000,True,uniform,READ,1.7,53.8,44196,13017544,5474766,4357907,10181,12,62,0,0,0,613,24295,116909402,315754442,3931394188,7428208895,650178159,92098983,12886870836421,15193568922,1976860298,79110636,1,0,0,0,0,3733,26788.10608090008,100000,33.28991,22,14775,47,85,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1710.0,0.0171,301460.0,3.0146,131924.0,1.31924,101389.0,1.01389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.00034,3601690.0,36.0169,51583.0,0.51583,2047170.0,20.4717,1786720.0,17.8672,535832.0,5.35832,21546.0,0.21546,18662071498.0,186620.71498,24843561.0,248.43561,3334582.0,33.34582,11018.0,0.11018,0.9966163772973585,0.9943596002242966,,-7.173585585404729
44,reference,10000,True,uniform,READ,1.7,53.8,45913,13319288,5607676,4459406,10181,12,62,0,0,0,613,24331,120027622,315818200,3934163299,7430122542,650834227,92158296,12906411784390,15219748618,1980751725,79139316,1,0,0,0,0,3486,28686.17326448652,100000,30.70541,22,14255,44,97,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1717.0,0.01717,301744.0,3.01744,132910.0,1.3291,101499.0,1.01499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.00036,3118220.0,31.1822,63758.0,0.63758,2769111.0,27.69111,1913647.0,19.13647,656068.0,6.56068,59313.0,0.59313,19540947969.0,195409.47969,26179696.0,261.79696,3891427.0,38.91427,28680.0,0.2868,0.9965647355397049,0.9943419417981223,,-7.763613659514245
45,reference,10000,True,uniform,READ,1.8,53.8,47622,13620822,5740490,4560809,10181,12,62,0,0,0,613,24367,123726569,315889593,3936370335,7432008009,651542408,92192156,12926218950907,15246089565,1984010371,79152573,1,0,0,0,0,4006,24962.55616575137,100000,36.08738,22,12231,47,77,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1709.0,0.01709,301534.0,3.01534,132814.0,1.32814,101403.0,1.01403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.00036,3698947.0,36.98947,71393.0,0.71393,2207036.0,22.07036,1885467.0,18.85467,708181.0,7.08181,33860.0,0.3386,19807166517.0,198071.66517,26340947.0,263.40947,3258646.0,32.58646,13257.0,0.13257,0.9965159165154425,0.9943642557289039,,17.52775813773535
46,reference,10000,True,uniform,READ,1.8,53.8,49332,13922428,5874194,4662226,10181,12,62,0,0,0,613,24404,127078781,315948299,3939258977,7433872895,652063314,92248401,12946424003552,15272900720,1987983489,79174696,1,0,0,0,0,4083,24491.795248591723,100000,36.86564,22,14095,49,79,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1710.0,0.0171,301606.0,3.01606,133704.0,1.33704,101417.0,1.01417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.00037,3352212.0,33.52212,58706.0,0.58706,2888642.0,28.88642,1864886.0,18.64886,520906.0,5.20906,56245.0,0.56245,20205052645.0,202050.52645,26811155.0,268.11155,3973118.0,39.73118,22123.0,0.22123,0.9964691635126856,0.9943623152092207,,2.1565987888286564
47,reference,10000,True,uniform,READ,1.8,53.8,51058,14223945,6007008,4763629,10181,12,62,0,0,0,613,24442,130930765,316022158,3941660254,7435864364,652820717,92276638,12966886247357,15300056287,1991025826,79192662,1,0,0,0,0,3866,25866.52871184687,100000,34.67258,21,15687,50,92,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1726.0,0.01726,301517.0,3.01517,132814.0,1.32814,101403.0,1.01403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.00038,3851984.0,38.51984,73859.0,0.73859,2401277.0,24.01277,1991469.0,19.91469,757403.0,7.57403,28237.0,0.28237,20462243805.0,204622.43805,27155567.0,271.55567,3042337.0,30.42337,17966.0,0.17966,0.9964232581947619,0.9943081950778748,,-5.948791340663007
48,reference,10000,True,uniform,READ,1.8,53.8,52784,14525535,6140712,4865046,10181,12,62,0,0,0,613,24481,135029425,316082622,3944342157,7437927810,653602509,92312110,12988330001009,15328236313,1995286158,79216065,1,0,0,0,0,3873,25819.777949909632,100000,34.83529,23,13359,47,78,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1726.0,0.01726,301590.0,3.0159,133704.0,1.33704,101417.0,1.01417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.00039,4098660.0,40.9866,60464.0,0.60464,2681903.0,26.81903,2063446.0,20.63446,781792.0,7.81792,35472.0,0.35472,21443753652.0,214437.53652,28180026.0,281.80026,4260332.0,42.60332,23403.0,0.23403,0.9963792807661843,0.9943095649421725,,0.46927572162209774
49,reference,10000,True,uniform,READ,1.8,53.9,54510,14827198,6275306,4966477,10181,12,62,0,0,0,613,24521,138946594,316177190,3947051344,7439958355,654298738,92340060,13009973333003,15356728149,1999086572,79235719,1,0,0,0,0,3667,27270.248159258248,100000,32.72127,22,15503,47,83,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1726.0,0.01726,301663.0,3.01663,134594.0,1.34594,101431.0,1.01431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0004,3917169.0,39.17169,94568.0,0.94568,2709187.0,27.09187,2030545.0,20.30545,696229.0,6.96229,27950.0,0.2795,21643331994.0,216433.31994,28491836.0,284.91836,3800414.0,38.00414,19654.0,0.19654,0.9963371139925605,0.9943109341472499,,-6.068616049988396
50,reference,10000,True,uniform,READ,1.8,53.9,56236,15128861,6409900,5067908,10181,12,62,0,0,0,613,24561,143007889,316270321,3949837052,7442116441,655047596,92366717,13031744563069,15385409138,2002953995,79252268,1,0,0,0,0,3733,26788.10608090008,100000,33.13252,22,16751,47,93,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1726.0,0.01726,301663.0,3.01663,134594.0,1.34594,101431.0,1.01431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0004,4061295.0,40.61295,93131.0,0.93131,2785708.0,27.85708,2158086.0,21.58086,748858.0,7.48858,26657.0,0.26657,21771230066.0,217712.30066,28680989.0,286.80989,3867423.0,38.67423,16549.0,0.16549,0.9962966321519052,0.9943109341472499,,1.2568277453778531
51,reference,10000,True,uniform,READ,1.8,53.9,57993,15430566,6545384,5169353,10181,12,62,0,0,0,613,24602,147079622,316362734,3952788825,7444226792,655871326,92397584,13054018390932,15414722734,2006666807,79274933,1,0,0,0,0,3709,26961.445133459158,100000,32.98659,22,15191,48,90,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1757.0,0.01757,301705.0,3.01705,135484.0,1.35484,101445.0,1.01445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.00041,4071733.0,40.71733,92413.0,0.92413,2951773.0,29.51773,2110351.0,21.10351,823730.0,8.2373,30867.0,0.30867,22273827863.0,222738.27863,29313596.0,293.13596,3712812.0,37.12812,22665.0,0.22665,0.9962557523911683,0.9942101482228417,,-0.4404434072627139
52,reference,10000,True,uniform,READ,1.8,53.9,59733,15732215,6679978,5270784,10181,12,62,0,0,0,613,24644,151255877,316442755,3955670393,7446458380,656655496,92429396,13077060295465,15444824120,2011202689,79297577,1,0,0,0,0,3763,26574.541589157587,100000,33.70025,22,12103,46,82,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1740.0,0.0174,301649.0,3.01649,134594.0,1.34594,101431.0,1.01431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.00042,4176255.0,41.76255,80021.0,0.80021,2881568.0,28.81568,2231588.0,22.31588,784170.0,7.8417,31812.0,0.31812,23041904533.0,230419.04533,30101386.0,301.01386,4535882.0,45.35882,22644.0,0.22644,0.9962175027425368,0.9942647887695335,,2.1634852223282097
53,reference,10000,True,uniform,READ,1.8,53.9,61480,16034221,6816448,5372339,10181,12,62,0,0,0,613,24687,155660025,316498387,3958688157,7448759830,657545143,92457956,13100504231869,15475358948,2015514444,79321376,1,0,0,0,0,4012,24925.224327018943,100000,36.20908,22,11927,50,79,100000,5,postgresql_arrayjson_vacuum_notfull_bigcache_run5_zipfian_heavy_pure.csv,1747.0,0.01747,302006.0,3.02006,136470.0,1.3647,101555.0,1.01555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.00043,4404148.0,44.04148,55632.0,0.55632,3017764.0,30.17764,2301450.0,23.0145,889647.0,8.89647,28560.0,0.2856,23443936404.0,234439.36404,30534828.0,305.34828,4311755.0,43.11755,23799.0,0.23799,0.9961803465409801,0.9942486164745697,,7.444544179939339
