Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,cache_profile,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,buffers_alloc_delta,buffers_alloc_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,delta_cache_hit_ratio,cumulative_cache_hit_ratio,CPU,Memory
20,avg-run,10000,True,uniform,READ,55,10274975,4280862,4229840,357490,5,0,0,4,385024,735,22724,1904144180,32076359,1060785011,907601433,619068022,14492494,12050945836843,14327913147,1828866882,37242128,1,0,0,0,0,20756,4817.883985353633,100000,201.88537,93,16687,525,628,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,-1700.0,-0.017,56894.0,0.56894,42539.0,0.42539,42539.0,0.42539,5829.0,0.05829,0.0,0.0,584974.0,5.84974,27485.0,0.27485,252798.0,2.52798,294774.0,2.94774,1193.0,0.01193,8599108672.0,85991.08672,12023997.0,120.23997,1499807.0,14.99807,7133.0,0.07133,1.030800449324202,0.999994647217575,1.1,32.6
21,avg-run,10000,True,uniform,READ,55,10341953,4366658,4315636,363622,5,0,0,4,385024,735,22741,1906237798,32103030,1061050507,908166910,619370464,14496312,12059895532587,14340336236,1830656317,37254868,1,0,0,0,0,17859,5599.417660563301,100000,173.06543,109,17119,367,441,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,66978.0,0.66978,85796.0,0.85796,85796.0,0.85796,6132.0,0.06132,0.0,0.0,565477.0,5.65477,26671.0,0.26671,265496.0,2.65496,302442.0,3.02442,3818.0,0.03818,8949695744.0,89496.95744,12423089.0,124.23089,1789435.0,17.89435,12740.0,0.1274,1.0,0.9999946818838276,1.2,36.5
22,avg-run,10000,True,uniform,READ,55,11476083,4424367,4373345,370054,5,0,0,4,385024,735,22759,1908459255,32133306,1061246314,908877828,619655256,14504304,12069275226489,14353439154,1832229496,37270311,1,0,0,0,0,18113,5520.896593606802,100000,175.9531,110,15623,366,447,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,1134130.0,11.3413,57709.0,0.57709,57709.0,0.57709,6432.0,0.06432,0.0,0.0,710918.0,7.10918,30276.0,0.30276,195807.0,1.95807,284792.0,2.84792,7992.0,0.07992,9379693902.0,93796.93902,13102918.0,131.02918,1573179.0,15.73179,15443.0,0.15443,1.0,0.9999952074469651,17.5,42.1
23,avg-run,10000,True,uniform,READ,55,11534160,4480570,4429548,376480,5,0,0,4,385024,735,22779,1910527933,32158579,1061775985,909546738,619980112,14515744,12079327142825,14367257909,1834079929,37281016,1,0,0,0,0,18222,5487.871803314674,100000,176.67466,114,20335,365,439,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,58077.0,0.58077,56203.0,0.56203,56203.0,0.56203,6426.0,0.06426,0.0,0.0,668910.0,6.6891,25273.0,0.25273,529671.0,5.29671,324856.0,3.24856,11440.0,0.1144,10051916336.0,100519.16336,13818755.0,138.18755,1850433.0,18.50433,10705.0,0.10705,1.0,0.9999952315783952,1.3,42.3
24,avg-run,10000,True,uniform,READ,55,11680029,4622481,4570582,383082,16,439,0,4,385024,735,22799,1912773632,32186885,1062337465,910236034,620340957,14522030,12089801707221,14381641825,1835689200,37290200,1,0,0,0,0,18198,5495.109352676118,100000,176.77545,116,16071,362,436,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,145869.0,1.45869,141911.0,1.41911,141034.0,1.41034,6602.0,0.06602,11.0,0.00011,689296.0,6.89296,28306.0,0.28306,561480.0,5.6148,360845.0,3.60845,6286.0,0.06286,10474564396.0,104745.64396,14383916.0,143.83916,1609271.0,16.09271,9184.0,0.09184,1.0,0.9999952911297556,16.2,43.9
25,avg-run,10000,True,uniform,READ,55,11736511,4685735,4633836,389751,16,441,0,4,385024,735,22819,1915050810,32218366,1062942230,910962200,620714530,14528707,12100585998305,14396179453,1837827538,37297768,1,0,0,0,0,19653,5088.281687274208,100000,190.84731,117,21039,376,454,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,56482.0,0.56482,63254.0,0.63254,63254.0,0.63254,6669.0,0.06669,0.0,0.0,726166.0,7.26166,31481.0,0.31481,604765.0,6.04765,373573.0,3.73573,6677.0,0.06677,10784291084.0,107842.91084,14537628.0,145.37628,2138338.0,21.38338,7568.0,0.07568,1.0,0.9999953137911038,1.4,45.6
26,avg-run,10000,True,uniform,READ,55,12177589,4801421,4749522,396520,16,441,0,4,385024,735,22840,1917660531,32258033,1063343003,911639264,621097471,14533478,12111899131808,14411433498,1840098395,37323999,1,0,0,0,0,20717,4826.953709513926,100000,201.54038,120,16831,424,596,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,441078.0,4.41078,115686.0,1.15686,115686.0,1.15686,6769.0,0.06769,0.0,0.0,677064.0,6.77064,39667.0,0.39667,400773.0,4.00773,382941.0,3.82941,4771.0,0.04771,11313133503.0,113131.33503,15254045.0,152.54045,2270857.0,22.70857,26231.0,0.26231,1.0,0.999995483527027,1.4,46.4
27,avg-run,10000,True,uniform,READ,55,12192130,4863940,4812041,403251,16,441,0,4,385024,735,22862,1920241511,32295420,1064159660,912562927,621495999,14548153,12123545674642,14427368525,1842240489,37348198,1,0,0,0,0,20217,4946.332294603551,100000,196.55145,117,19839,398,581,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,14541.0,0.14541,62519.0,0.62519,62519.0,0.62519,6731.0,0.06731,0.0,0.0,923663.0,9.23663,37387.0,0.37387,816657.0,8.16657,398528.0,3.98528,14675.0,0.14675,11646542834.0,116465.42834,15935027.0,159.35027,2142094.0,21.42094,24199.0,0.24199,1.0,0.999995488913595,1.4,48.6
28,avg-run,10000,True,uniform,READ,55,12232197,4903649,4851750,410006,16,426,0,4,385024,735,22884,1922712287,32362310,1064939501,913582007,621902772,14555365,12135488298476,14443674668,1844347739,37372077,1,0,0,0,0,21158,4726.344645051518,100000,205.90646,115,16431,457,581,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,40067.0,0.40067,39709.0,0.39709,39709.0,0.39709,6755.0,0.06755,0.0,0.0,1019080.0,10.1908,66890.0,0.6689,779841.0,7.79841,406773.0,4.06773,7212.0,0.07212,11942623834.0,119426.23834,16306143.0,163.06143,2107250.0,21.0725,23879.0,0.23879,1.0,0.999995503689754,1.5,50.4
29,avg-run,10000,True,uniform,READ,55,12017208,5020788,4968889,416586,16,327,0,4,385024,735,22907,1925487126,32410766,1065753092,914697381,622318734,14560225,12148060880948,14460970381,1846385615,37408657,1,0,0,0,0,19119,5230.399079449762,100000,185.78171,117,16063,351,490,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-214989.0,-2.14989,117139.0,1.17139,117139.0,1.17139,6580.0,0.0658,0.0,0.0,1115374.0,11.15374,48456.0,0.48456,813591.0,8.13591,415962.0,4.15962,4860.0,0.0486,12572582472.0,125725.82472,17295713.0,172.95713,2037876.0,20.37876,36580.0,0.3658,1.0,0.9999954232507019,1.5,50.9
30,avg-run,10000,True,uniform,READ,55,12074699,5118537,5066638,423058,16,238,0,4,385024,735,22931,1928361197,32466822,1066566093,915869755,622731797,14570858,12161001608207,14478565445,1848865297,37428961,1,0,0,0,0,21489,4653.543673507376,100000,209.21511,134,20207,364,438,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,57491.0,0.57491,97749.0,0.97749,97749.0,0.97749,6472.0,0.06472,0.0,0.0,1172374.0,11.72374,56056.0,0.56056,813001.0,8.13001,413063.0,4.13063,10633.0,0.10633,12940727259.0,129407.27259,17595064.0,175.95064,2479682.0,24.79682,20304.0,0.20304,1.0,0.999995445041779,1.5,51.5
31,avg-run,10000,True,uniform,READ,55,12043324,5228295,5176399,429383,12,0,0,4,385024,735,22956,1931032896,32506503,1067712214,917104086,623165431,14591255,12174469696008,14496675692,1851482699,37438645,1,0,0,0,0,22184,4507.753335737469,100000,216.17703,146,18591,370,437,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-31375.0,-0.31375,109758.0,1.09758,109761.0,1.09761,6325.0,0.06325,-4.0,-4e-05,1234331.0,12.34331,39681.0,0.39681,1146121.0,11.46121,433634.0,4.33634,20397.0,0.20397,13468087801.0,134680.87801,18110247.0,181.10247,2617402.0,26.17402,9684.0,0.09684,1.0,0.9999954331753572,1.6,51.7
32,avg-run,10000,True,uniform,READ,55,12084943,5274861,5222965,435873,5,0,0,4,385024,735,22982,1933846857,32547655,1068989199,918302665,623608809,14611236,12188313360949,14515426957,1853599421,37468313,1,0,0,0,0,22765,4392.708104546453,100000,221.79658,148,20287,374,448,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,41619.0,0.41619,46566.0,0.46566,46566.0,0.46566,6490.0,0.0649,-7.0,-7e-05,1198579.0,11.98579,41152.0,0.41152,1276985.0,12.76985,443378.0,4.43378,19981.0,0.19981,13843664941.0,138436.64941,18751265.0,187.51265,2116722.0,21.16722,29668.0,0.29668,1.0,0.9999954489028463,1.6,52.3
33,avg-run,10000,True,uniform,READ,55,12123195,5292479,5240583,442202,5,0,0,4,385024,735,23008,1936633687,32597184,1070217673,919519225,624078186,14625402,12202482823977,14534437863,1855926695,37487920,1,0,0,0,0,24106,4148.344810420642,100000,235.35334,159,17391,394,474,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,38252.0,0.38252,17618.0,0.17618,17618.0,0.17618,6329.0,0.06329,0.0,0.0,1216560.0,12.1656,49529.0,0.49529,1228474.0,12.28474,469377.0,4.69377,14166.0,0.14166,14169463028.0,141694.63028,19010906.0,190.10906,2327274.0,23.27274,19607.0,0.19607,1.0,0.9999954632627389,1.6,52.5
34,avg-run,10000,True,uniform,READ,55,12183146,5411652,5359756,448470,5,0,0,4,385024,735,23035,1939457501,32649712,1071606494,920792060,624590134,14636984,12217277606381,14554336590,1857968452,37505107,1,0,0,0,0,22836,4379.0506218251885,100000,222.86281,157,16719,376,459,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,59951.0,0.59951,119173.0,1.19173,119173.0,1.19173,6268.0,0.06268,0.0,0.0,1272835.0,12.72835,52528.0,0.52528,1388821.0,13.88821,511948.0,5.11948,11582.0,0.11582,14794782404.0,147947.82404,19898727.0,198.98727,2041757.0,20.41757,17187.0,0.17187,1.0,0.9999954855870801,1.6,53.0
35,avg-run,10000,True,uniform,READ,55,12224530,5446740,5394844,454650,5,0,0,4,385024,735,23063,1942379533,32706452,1073039373,922057641,625109725,14654658,12232552881757,14574560812,1860926612,37522003,1,0,0,0,0,23967,4172.40372178412,100000,233.92712,151,19631,395,478,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,41384.0,0.41384,35088.0,0.35088,35088.0,0.35088,6180.0,0.0618,0.0,0.0,1265581.0,12.65581,56740.0,0.5674,1432879.0,14.32879,519591.0,5.19591,17674.0,0.17674,15275275376.0,152752.75376,20224222.0,202.24222,2958160.0,29.5816,16896.0,0.16896,1.0,0.9999955008697636,1.6,53.2
36,avg-run,10000,True,uniform,READ,55,12278122,5533743,5481847,460632,5,0,0,4,385024,735,23092,1945674985,32780784,1074882372,923464131,625670462,14680003,12248420866855,14595702376,1864096455,37534748,1,0,0,0,0,23835,4195.510803440319,100000,232.48722,155,20399,395,476,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,53592.0,0.53592,87003.0,0.87003,87003.0,0.87003,5982.0,0.05982,0.0,0.0,1406490.0,14.0649,74332.0,0.74332,1842999.0,18.42999,560737.0,5.60737,25345.0,0.25345,15867985098.0,158679.85098,21141564.0,211.41564,3169843.0,31.69843,12745.0,0.12745,1.0,0.9999955205076454,1.7,53.4
37,avg-run,10000,True,uniform,READ,55,12434465,5570862,5518963,466633,33,28,0,4,385024,735,23121,1948484592,32845148,1076606311,924976264,626198903,14703466,12264354837621,14617049770,1866556568,37553757,1,0,0,0,0,24682,4051.535531966616,100000,241.03603,159,15943,396,476,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,156343.0,1.56343,37119.0,0.37119,37116.0,0.37116,6001.0,0.06001,28.0,0.00028,1512133.0,15.12133,64364.0,0.64364,1723939.0,17.23939,528441.0,5.28441,23463.0,0.23463,15933970766.0,159339.70766,21347394.0,213.47394,2460113.0,24.60113,19009.0,0.19009,1.0,0.9999955768296646,1.7,53.5
38,avg-run,10000,True,uniform,READ,55,12387002,5674925,5623029,472408,5,0,0,4,385024,735,23151,1951532706,32914053,1078423716,926431972,626756876,14717530,12280873453882,14639129285,1868930890,37566717,1,0,0,0,0,23766,4207.691660355129,100000,231.80848,161,17471,384,459,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-47463.0,-0.47463,104063.0,1.04063,104066.0,1.04066,5775.0,0.05775,-28.0,-0.00028,1455708.0,14.55708,68905.0,0.68905,1817405.0,18.17405,557973.0,5.57973,14064.0,0.14064,16518616261.0,165186.16261,22079515.0,220.79515,2374322.0,23.74322,12960.0,0.1296,1.0,0.9999955598815764,1.8,53.5
39,avg-run,10000,True,uniform,READ,55,13130166,6924197,6872301,578128,5,0,0,4,385024,735,23183,1954794284,32982060,1080524723,927971445,627355853,14745118,12298273946734,14662468793,1872213663,37582057,1,0,0,0,0,29350,3407.1550255536627,100000,287.41244,200,17887,433,522,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,743164.0,7.43164,1249272.0,12.49272,1249272.0,12.49272,105720.0,1.0572,0.0,0.0,1539473.0,15.39473,68007.0,0.68007,2101007.0,21.01007,598977.0,5.98977,27588.0,0.27588,17400492852.0,174004.92852,23339508.0,233.39508,3282773.0,32.82773,15340.0,0.1534,1.0,0.9999958111900782,1.8,53.6
40,avg-run,10000,True,uniform,READ,55,13190432,7057237,7005346,583690,5,0,0,0,0,735,23214,1957793119,33052318,1082401846,929550938,627926659,14765084,12315358840166,14685416314,1874860241,37597818,1,0,0,0,0,30477,3281.1628441119533,100000,298.49324,210,16415,444,531,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,60266.0,0.60266,133040.0,1.3304,133045.0,1.33045,5562.0,0.05562,0.0,0.0,1579493.0,15.79493,70258.0,0.70258,1877123.0,18.77123,570806.0,5.70806,19966.0,0.19966,17084893432.0,170848.93432,22947521.0,229.47521,2646578.0,26.46578,15761.0,0.15761,1.0,0.9999958303283267,1.8,53.6
41,avg-run,10000,True,uniform,READ,55,13218602,7088256,7036365,589033,5,0,0,0,0,735,23246,1960725916,33123682,1084339183,931293200,628509939,14798609,12332966581404,14708902289,1877817622,37612986,1,0,0,0,0,30626,3265.199503689676,100000,300.04958,213,20111,447,549,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,28170.0,0.2817,31019.0,0.31019,31019.0,0.31019,5343.0,0.05343,0.0,0.0,1742262.0,17.42262,71364.0,0.71364,1937337.0,19.37337,583280.0,5.8328,33525.0,0.33525,17607741238.0,176077.41238,23485975.0,234.85975,2957381.0,29.57381,15168.0,0.15168,1.0,0.9999958392142257,1.8,53.7
42,avg-run,10000,True,uniform,READ,55,13260428,7134375,7082484,594409,5,0,0,0,0,735,23280,1963751191,33189843,1086453523,933100355,629137393,14826639,12351167209462,14733245027,1880814976,37629561,1,0,0,0,0,30137,3318.180309918041,100000,295.65422,215,17535,443,536,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,41826.0,0.41826,46119.0,0.46119,46119.0,0.46119,5376.0,0.05376,0.0,0.0,1807155.0,18.07155,66161.0,0.66161,2114340.0,21.1434,627454.0,6.27454,28030.0,0.2803,18200628058.0,182006.28058,24342738.0,243.42738,2997354.0,29.97354,16575.0,0.16575,1.0,0.9999958523381086,1.8,53.7
43,avg-run,10000,True,uniform,READ,55,13301332,7168107,7116216,599619,5,0,0,0,0,735,23314,1967056096,33247435,1088601785,934949941,629766533,14864944,12369878184874,14758047355,1884457502,37646545,1,0,0,0,0,32830,3045.994517209869,100000,321.96819,215,21215,465,570,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,40904.0,0.40904,33732.0,0.33732,33732.0,0.33732,5210.0,0.0521,0.0,0.0,1849586.0,18.49586,57592.0,0.57592,2148262.0,21.48262,629140.0,6.2914,38305.0,0.38305,18710975412.0,187109.75412,24802328.0,248.02328,3642526.0,36.42526,16984.0,0.16984,1.0,0.9999958650928659,1.9,53.7
44,avg-run,10000,True,uniform,READ,55,13484903,7303764,7251870,604652,16,2,0,0,0,735,23350,1970191140,33324493,1090938607,936871969,630483079,14904245,12389242328822,14783929053,1887862240,37664702,1,0,0,0,0,33180,3013.863773357444,100000,325.68256,229,17663,473,564,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,183571.0,1.83571,135657.0,1.35657,135654.0,1.35654,5033.0,0.05033,11.0,0.00011,1922028.0,19.22028,77058.0,0.77058,2336822.0,23.36822,716546.0,7.16546,39301.0,0.39301,19364143948.0,193641.43948,25881698.0,258.81698,3404738.0,34.04738,18157.0,0.18157,1.0,0.9999959213814384,1.9,53.8
45,avg-run,10000,True,uniform,READ,55,13538467,7301982,7250088,609671,16,2,0,0,0,735,23386,1973968299,33370182,1093286813,938809799,631214003,14923860,12408988494641,14809958460,1891785168,37682144,1,0,0,0,0,33086,3022.426403917065,100000,324.48894,231,24175,462,561,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,53564.0,0.53564,-1782.0,-0.01782,-1782.0,-0.01782,5019.0,0.05019,0.0,0.0,1937830.0,19.3783,45689.0,0.45689,2348206.0,23.48206,730924.0,7.30924,19615.0,0.19615,19746165819.0,197461.65819,26029407.0,260.29407,3922928.0,39.22928,17442.0,0.17442,1.0,0.9999959375181426,1.9,53.8
46,avg-run,10000,True,uniform,READ,55,13573979,7372087,7320193,614484,16,2,0,0,0,735,23423,1977526789,33451283,1095671135,940778347,631958986,14949445,12429189822870,14836565337,1895626325,37699157,1,0,0,0,0,32430,3083.564600678384,100000,317.97777,226,19775,468,567,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,35512.0,0.35512,70105.0,0.70105,70105.0,0.70105,4813.0,0.04813,0.0,0.0,1968548.0,19.68548,81101.0,0.81101,2384322.0,23.84322,744983.0,7.44983,25585.0,0.25585,20201328229.0,202013.28229,26606877.0,266.06877,3841157.0,38.41157,17013.0,0.17013,1.0,0.9999959481462917,1.9,53.8
47,avg-run,10000,True,uniform,READ,55,13444869,7501852,7449961,619463,5,0,0,0,0,735,23461,1981383763,33547047,1098123319,942596895,632707928,14976563,12449679276225,14863432145,1899026404,37716131,1,0,0,0,0,34360,2910.360884749709,100000,337.10148,230,21679,479,576,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-129110.0,-1.2911,129765.0,1.29765,129768.0,1.29768,4979.0,0.04979,-11.0,-0.00011,1818548.0,18.18548,95764.0,0.95764,2452184.0,24.52184,748942.0,7.48942,27118.0,0.27118,20489453355.0,204894.53355,26866808.0,268.66808,3400079.0,34.00079,16974.0,0.16974,1.0,0.9999959092368242,1.9,53.8
48,avg-run,10000,True,uniform,READ,55,13458869,7556488,7504597,624305,5,0,0,0,0,735,23500,1985086544,33643924,1100759675,944649383,633477919,15008134,12470856201974,14891238414,1902830963,37733439,1,0,0,0,0,33734,2964.368293116737,100000,330.95982,231,21487,477,572,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,14000.0,0.14,54636.0,0.54636,54636.0,0.54636,4842.0,0.04842,0.0,0.0,2052488.0,20.52488,96877.0,0.96877,2636356.0,26.36356,769991.0,7.69991,31571.0,0.31571,21176925749.0,211769.25749,27806269.0,278.06269,3804559.0,38.04559,17308.0,0.17308,1.0,0.9999959134920444,1.9,53.8
49,avg-run,10000,True,uniform,READ,55,13834140,7586599,7534708,629232,5,0,0,0,0,735,23541,1989182932,33749613,1103454082,946741313,634277853,15037384,12492522181787,14919553832,1906539007,37749865,1,0,0,0,0,35529,2814.602155985252,100000,348.58755,256,24895,488,586,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,375271.0,3.75271,30111.0,0.30111,30111.0,0.30111,4927.0,0.04927,0.0,0.0,2091930.0,20.9193,105689.0,1.05689,2694407.0,26.94407,799934.0,7.99934,29250.0,0.2925,21665979813.0,216659.79813,28315418.0,283.15418,3708044.0,37.08044,16426.0,0.16426,1.0,0.9999960243440258,1.9,53.8
50,avg-run,10000,True,uniform,READ,55,13831933,7669184,7617293,634072,5,0,0,0,0,735,23582,1993107564,33850046,1106161591,948770259,635097104,15066987,12514715543519,14948478290,1910619405,37763771,1,0,0,0,0,36402,2747.101807592989,100000,357.27807,250,21343,495,590,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-2207.0,-0.02207,82585.0,0.82585,82585.0,0.82585,4840.0,0.0484,0.0,0.0,2028946.0,20.28946,100433.0,1.00433,2707509.0,27.07509,819251.0,8.19251,29603.0,0.29603,22193361732.0,221933.61732,28924458.0,289.24458,4080398.0,40.80398,13906.0,0.13906,1.0,0.9999960237096793,16.4,55.7
51,avg-run,10000,True,uniform,READ,55,13893702,7633923,7582032,639071,5,0,0,0,0,735,23623,1997310788,33921407,1108876459,950946695,635962023,15093827,12537259335930,14977755258,1915046638,37780048,1,0,0,0,0,35329,2830.535820430808,100000,346.81287,255,20671,490,594,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,61769.0,0.61769,-35261.0,-0.35261,-35261.0,-0.35261,4999.0,0.04999,0.0,0.0,2176436.0,21.76436,71361.0,0.71361,2714868.0,27.14868,864919.0,8.64919,26840.0,0.2684,22543792411.0,225437.92411,29276968.0,292.76968,4427233.0,44.27233,16277.0,0.16277,1.0,0.9999960413875095,1.9,53.8
52,avg-run,10000,True,uniform,READ,55,13977273,7697335,7644567,644088,16,1,0,0,0,735,23665,2001519385,34011512,1111534674,953105462,636836324,15122235,12560231266287,15007557232,1919460851,37796609,1,0,0,0,0,35424,2822.944896115628,100000,347.70136,263,21279,490,595,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,83571.0,0.83571,63412.0,0.63412,62535.0,0.62535,5017.0,0.05017,11.0,0.00011,2158767.0,21.58767,90105.0,0.90105,2658215.0,26.58215,874301.0,8.74301,28408.0,0.28408,22971930357.0,229719.30357,29801974.0,298.01974,4414213.0,44.14213,16561.0,0.16561,1.0,0.9999960650562111,1.9,53.8
53,avg-run,10000,True,uniform,READ,55,13852798,7794905,7743014,648962,5,0,0,0,0,735,23709,2006054094,34078244,1114502593,955394681,637748559,15158799,12583970061695,15038227743,1924118041,37814151,1,0,0,0,0,36092,2770.69710739222,100000,354.36234,266,21055,500,597,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-124475.0,-1.24475,97570.0,0.9757,98447.0,0.98447,4874.0,0.04874,-11.0,-0.00011,2289219.0,22.89219,66732.0,0.66732,2967919.0,29.67919,912235.0,9.12235,36564.0,0.36564,23738795408.0,237387.95408,30670511.0,306.70511,4657190.0,46.5719,17542.0,0.17542,1.0,0.9999960296987198,2.0,53.8
54,avg-run,10000,True,uniform,READ,55,13967692,7942067,7889299,654000,16,2,0,0,0,735,23753,2010438413,34156176,1117352947,957665134,638649889,15192850,12608039670621,15069346666,1928692110,37832168,1,0,0,0,0,38059,2627.499408812633,100000,373.89621,268,19455,512,608,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,114894.0,1.14894,147162.0,1.47162,146285.0,1.46285,5038.0,0.05038,11.0,0.00011,2270453.0,22.70453,77932.0,0.77932,2850354.0,28.50354,901330.0,9.0133,34051.0,0.34051,24069608926.0,240696.08926,31118923.0,311.18923,4574069.0,45.74069,18017.0,0.18017,1.0,0.9999960623570859,2.0,53.8
55,avg-run,10000,True,uniform,READ,55,13963577,7861677,7808829,659175,16,2,0,0,0,735,23798,2013970752,34280506,1121619929,960067043,639604373,15287377,12632599538677,15101310161,1933493098,37857631,1,0,0,0,0,38244,2614.7892479866123,100000,375.76408,277,23743,517,618,100000,big_4GB,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-4115.0,-0.04115,-80390.0,-0.8039,-80470.0,-0.8047,5175.0,0.05175,0.0,0.0,2401909.0,24.01909,124330.0,1.2433,4266982.0,42.66982,954484.0,9.54484,94527.0,0.94527,24559868056.0,245598.68056,31963495.0,319.63495,4800988.0,48.00988,25463.0,0.25463,1.0,0.9999960611966858,2.0,53.8
