DBName,Phase,Epoch,TimestampUnixMs,postgres_cpu_pct,postgres_rss_kb,mem_available_kb,mem_dirty_kb,mem_writeback_kb,disk_reads_s,disk_writes_s,disk_read_kb_s,disk_write_kb_s,disk_await_ms,disk_aqu_sz,disk_util_pct
ycsb,extend,74,1777600028868,61.5,7117004,10812072,283952,1768,0,0,0,0,0,0,0
ycsb,extend,74,1777600030157,61.5,7114812,10811988,178560,4160,0,0,0,0,0,0,0
ycsb,extend,74,1777600031449,61.4,7114888,10807792,66216,788,0,0,0,0,0,0,0
ycsb,extend,74,1777600032925,61.3,7122268,10814668,22160,176,0,0,0,0,0,0,0
ycsb,extend,74,1777600034253,61.3,7118256,10819300,55044,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600035600,61.3,7124236,10810640,86292,108,0,0,0,0,0,0,0
ycsb,extend,74,1777600036923,61.3,7124412,10814524,124360,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600038238,61.3,7118556,10817976,163140,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600039586,61.3,7119600,10806544,200940,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600040909,61.3,7125500,10812152,239956,1728,0,0,0,0,0,0,0
ycsb,extend,74,1777600042231,61.3,7124032,10800724,278228,232,0,0,0,0,0,0,0
ycsb,extend,74,1777600043556,61.3,7121024,10819888,319532,2972,0,0,0,0,0,0,0
ycsb,extend,74,1777600044894,61.3,7115936,10825260,360456,4,0,0,0,0,0,0,0
ycsb,extend,74,1777600046207,61.3,7117672,10821084,326428,2148,0,0,0,0,0,0,0
ycsb,extend,74,1777600047499,61.2,7118632,10813136,224112,1896,0,0,0,0,0,0,0
ycsb,extend,74,1777600048800,61.1,7122704,10823656,137200,560,0,0,0,0,0,0,0
ycsb,extend,74,1777600050097,61.1,7117668,10785508,68656,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600051407,61.1,7119696,10815444,107960,224,0,0,0,0,0,0,0
ycsb,extend,74,1777600052735,61,7129184,10823880,141628,72,0,0,0,0,0,0,0
ycsb,extend,74,1777600054063,61,7126172,10816132,175960,152,0,0,0,0,0,0,0
ycsb,extend,74,1777600055385,61,7125784,10820160,214060,120,0,0,0,0,0,0,0
ycsb,extend,74,1777600056715,61,7132760,10808580,253664,160,0,0,0,0,0,0,0
ycsb,extend,74,1777600058045,61,7127112,10808880,291416,28,0,0,0,0,0,0,0
ycsb,extend,74,1777600059366,61,7128492,10809676,330908,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600060679,61,7134620,10810420,371904,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600061992,61,7135572,10818532,409660,2436,0,0,0,0,0,0,0
ycsb,extend,74,1777600063310,61,7130676,10819632,418220,1260,0,0,0,0,0,0,0
ycsb,extend,74,1777600064602,63.3,7310252,10799672,331372,2052,0,0,0,0,0,0,0
ycsb,extend,74,1777600065901,60.9,7128080,10806408,242004,1864,0,0,0,0,0,0,0
ycsb,extend,74,1777600067217,60.8,7137120,10802560,156848,8292,0,0,0,0,0,0,0
ycsb,extend,74,1777600068508,60.8,7128824,10817924,50692,4204,0,0,0,0,0,0,0
ycsb,extend,74,1777600069814,60.7,7132668,10802908,19760,152,0,0,0,0,0,0,0
ycsb,extend,74,1777600071134,60.7,7137908,10826140,52096,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600072442,60.7,7128364,10821092,83588,68,0,0,0,0,0,0,0
ycsb,extend,74,1777600073783,60.7,7127176,10819392,160256,40,0,0,0,0,0,0,0
ycsb,extend,74,1777600075121,60.7,7138860,10808880,240656,176,0,0,0,0,0,0,0
ycsb,extend,74,1777600076445,60.7,7134392,10807056,319632,48,0,0,0,0,0,0,0
ycsb,extend,74,1777600077767,60.7,7133500,10823100,398280,32,0,0,0,0,0,0,0
ycsb,extend,74,1777600079094,60.7,7136600,10800544,476632,100,0,0,0,0,0,0,0
ycsb,extend,74,1777600080409,60.7,7137280,10798848,555652,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600081738,60.7,7135360,10817192,641276,48,0,0,0,0,0,0,0
ycsb,extend,74,1777600083052,60.7,7133952,10808276,444940,3576,0,0,0,0,0,0,0
ycsb,extend,74,1777600084338,60.6,7133896,10803508,363148,2760,0,0,0,0,0,0,0
ycsb,extend,74,1777600085634,60.6,7136700,10800708,249268,16392,0,0,0,0,0,0,0
ycsb,extend,74,1777600086925,60.5,7134552,10794076,161068,7460,0,0,0,0,0,0,0
ycsb,extend,74,1777600088246,60.4,7139664,10808848,132516,252,0,0,0,0,0,0,0
ycsb,extend,74,1777600089569,60.4,7136588,10789964,208388,1788,0,0,0,0,0,0,0
ycsb,extend,74,1777600090907,60.5,7138268,10833316,288300,192,0,0,0,0,0,0,0
ycsb,extend,74,1777600092238,60.5,7135512,10807792,372696,468,0,0,0,0,0,0,0
ycsb,extend,74,1777600093739,60.5,7141796,10798392,466664,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600095077,60.5,7142692,10813936,475348,10488,0,0,0,0,0,0,0
ycsb,extend,74,1777600096383,60.5,7141576,10815764,397920,2916,0,0,0,0,0,0,0
ycsb,extend,74,1777600097689,60.4,7149144,10809492,366192,32,0,0,0,0,0,0,0
ycsb,extend,74,1777600099032,60.4,7144148,10804128,446516,2816,0,0,0,0,0,0,0
ycsb,extend,74,1777600100350,60.4,7145224,10811636,527600,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600101671,60.4,7139460,10799788,434548,1180,0,0,0,0,0,0,0
ycsb,extend,74,1777600102968,60.4,7146156,10804016,334660,472,0,0,0,0,0,0,0
ycsb,extend,74,1777600104267,60.3,7140180,10794412,249500,400,0,0,0,0,0,0,0
ycsb,extend,74,1777600105572,60.2,7140492,10806200,149784,2580,0,0,0,0,0,0,0
ycsb,extend,74,1777600106873,60.2,7141576,10812476,32560,0,0,0,0,0,0,0,0
ycsb,extend,74,1777600108183,60.1,7147472,10819028,106472,0,0,0,0,0,0,0,0
ycsb,run,74,1777600578197,NULL,NULL,11024972,1028592,0,0,0,0,0,0,0,0
ycsb,run,74,1777600579857,20.5,739484,10873980,1028748,0,0,0,0,0,0,0,0
ycsb,run,74,1777600581219,28.3,1487520,10812644,1028944,0,0,0,0,0,0,0,0
ycsb,run,74,1777600582566,31.1,1910872,10803740,1028780,44,0,0,0,0,0,0,0
ycsb,run,74,1777600583891,32.1,2237120,10807620,1029176,0,0,0,0,0,0,0,0
ycsb,run,74,1777600585219,32.6,2460624,10746604,1029040,0,0,0,0,0,0,0,0
ycsb,run,74,1777600586544,32.5,2631324,10735780,1029520,0,0,0,0,0,0,0,0
ycsb,run,74,1777600587874,33.2,2783692,10710356,1029228,0,0,0,0,0,0,0,0
ycsb,run,74,1777600589225,33.6,2873628,10723264,1029476,0,0,0,0,0,0,0,0
ycsb,run,74,1777600590561,33.4,2963200,10724328,1029336,0,0,0,0,0,0,0,0
ycsb,run,74,1777600591866,33.4,3037468,10721072,1029712,0,0,0,0,0,0,0,0
ycsb,run,74,1777600593182,33.4,3108320,10724616,1029592,0,0,0,0,0,0,0,0
ycsb,run,74,1777600594509,33.7,3160532,10726168,1029620,44,0,0,0,0,0,0,0
ycsb,run,74,1777600595835,34.1,3203832,10734752,1029744,184,0,0,0,0,0,0,0
ycsb,run,74,1777600597160,34.6,3250964,10726876,1030068,0,0,0,0,0,0,0,0
ycsb,run,74,1777600598491,34.9,3275528,10735116,1029808,44,0,0,0,0,0,0,0
ycsb,run,74,1777600599844,35.6,3331564,10736532,1030076,44,0,0,0,0,0,0,0
ycsb,run,74,1777600601181,36.1,3343728,10714404,1030180,0,0,0,0,0,0,0,0
ycsb,run,74,1777600602526,36.4,3343828,10739240,1030296,0,0,0,0,0,0,0,0
ycsb,run,74,1777600603856,36.6,3379016,10722728,1030180,0,0,0,0,0,0,0,0
ycsb,run,74,1777600605215,37,3400308,10722792,1029912,0,0,0,0,0,0,0,0
ycsb,run,74,1777600606548,37.5,3415300,10723228,864372,2896,0,0,0,0,0,0,0
ycsb,run,74,1777600607893,37.1,3418324,10714064,704684,1936,0,0,0,0,0,0,0
ycsb,run,74,1777600609228,36.6,3436280,10725928,536976,2724,0,0,0,0,0,0,0
ycsb,run,74,1777600610568,36.6,3425280,10721316,375152,1828,0,0,0,0,0,0,0
ycsb,run,74,1777600611896,36.5,3450088,10701604,210204,2224,0,0,0,0,0,0,0
ycsb,run,74,1777600613231,36.3,3455984,10707856,44924,3500,0,0,0,0,0,0,0
ycsb,run,74,1777600614570,36.6,3439900,10725820,676,0,0,0,0,0,0,0,0
ycsb,run,74,1777600615931,36.9,3462708,10719172,864,0,0,0,0,0,0,0,0
ycsb,run,74,1777600617264,37.3,3462832,10732000,776,0,0,0,0,0,0,0,0
ycsb,run,74,1777600618596,37.7,3473976,10713136,448,0,0,0,0,0,0,0,0
ycsb,run,74,1777600619928,38.2,3475468,10727752,656,0,0,0,0,0,0,0,0
ycsb,run,74,1777600621268,38.6,3485880,10709936,844,0,0,0,0,0,0,0,0
ycsb,run,74,1777600622613,38.9,3493416,10713536,1040,392,0,0,0,0,0,0,0
ycsb,run,74,1777600623984,39.2,3497076,10704424,728,0,0,0,0,0,0,0,0
ycsb,run,74,1777600625337,39.6,3500948,10715408,848,56,0,0,0,0,0,0,0
ycsb,run,74,1777600626685,39.9,3502632,10699096,732,0,0,0,0,0,0,0,0
ycsb,run,74,1777600628044,40.2,3490648,10722068,1132,0,0,0,0,0,0,0,0
ycsb,run,74,1777600629376,40.5,3491568,10726128,896,0,0,0,0,0,0,0,0
ycsb,run,74,1777600630715,40.7,3492592,10723716,600,0,0,0,0,0,0,0,0
ycsb,run,74,1777600632069,41,3504264,10713544,972,0,0,0,0,0,0,0,0
ycsb,run,74,1777600633409,41.2,3496388,10717284,1140,0,0,0,0,0,0,0,0
ycsb,run,74,1777600634766,41.5,3547296,10726460,992,0,0,0,0,0,0,0,0
ycsb,run,74,1777600636110,41.7,3506004,10603868,848,0,0,0,0,0,0,0,0
ycsb,run,74,1777600637459,41.9,3500604,10679840,1328,0,0,0,0,0,0,0,0
ycsb,run,74,1777600638798,42.1,3500588,10707680,1164,44,0,0,0,0,0,0,0
ycsb,run,74,1777600640327,42.4,3501016,10696680,1004,0,0,0,0,0,0,0,0
ycsb,run,74,1777600641659,42.6,3506848,10701400,436,60,0,0,0,0,0,0,0
ycsb,run,74,1777600643009,42.7,3498948,10715592,316,0,0,0,0,0,0,0,0
ycsb,run,74,1777600644353,42.9,3500520,10727408,572,44,0,0,0,0,0,0,0
ycsb,run,74,1777600645701,43.1,3495964,10700052,204,0,0,0,0,0,0,0,0
ycsb,run,74,1777600647060,43.3,3498056,10693768,768,0,0,0,0,0,0,0,0
ycsb,run,74,1777600648407,43.4,3507036,10700952,844,104,0,0,0,0,0,0,0
ycsb,run,74,1777600649756,43.6,3489752,10709180,704,0,0,0,0,0,0,0,0
ycsb,run,74,1777600651110,43.8,3491816,10578784,336,44,0,0,0,0,0,0,0
ycsb,run,74,1777600652469,43.9,3501636,10693556,532,104,0,0,0,0,0,0,0
ycsb,run,74,1777600653811,44.1,3491404,10706076,492,104,0,0,0,0,0,0,0
ycsb,run,74,1777600655181,44.2,3501788,10700764,560,44,0,0,0,0,0,0,0
ycsb,run,74,1777600656521,44.3,3506800,10708896,720,60,0,0,0,0,0,0,0
ycsb,run,74,1777600657853,44.5,3501884,10688828,876,0,0,0,0,0,0,0,0
ycsb,run,74,1777600659217,44.6,3486544,10704816,760,0,0,0,0,0,0,0,0
ycsb,run,74,1777600660565,44.7,3507324,10691764,932,32,0,0,0,0,0,0,0
ycsb,run,74,1777600661930,44.8,3507324,10689940,968,0,0,0,0,0,0,0,0
ycsb,run,74,1777600663266,44.9,3487580,10701296,876,0,0,0,0,0,0,0,0
ycsb,run,74,1777600664605,45,3495828,10706368,980,44,0,0,0,0,0,0,0
ycsb,run,74,1777600665984,45.2,3483824,10692936,1264,0,0,0,0,0,0,0,0
ycsb,run,74,1777600667338,45.2,3489744,10696492,1104,0,0,0,0,0,0,0,0
ycsb_unchange,reference,74,1777600669900,NULL,NULL,10920236,1204,104,0,0,0,0,0,0,0
ycsb_unchange,reference,74,1777600671595,30.8,60912,10771608,1084,0,0,0,0,0,0,0,0
ycsb_unchange,reference,74,1777600672982,43.5,60912,10765120,800,0,0,0,0,0,0,0,0
ycsb_unchange,reference,74,1777600674326,47.3,60912,10768192,700,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600720739,NULL,NULL,11045112,848288,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600722365,26.7,302192,10821528,848300,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600723745,37.3,615228,10773800,848044,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600725104,41.3,814048,10714524,823420,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600726453,43.1,971940,10689080,823172,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600727809,44.3,1048040,10694064,823172,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600729189,45.5,1133356,10682900,823172,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600730551,46.3,1177156,10691352,806532,136,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600731916,46.6,1213308,10691400,805980,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600733286,47.4,1383100,10681308,805724,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600734651,47.4,1320196,10659572,805724,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600735980,47.6,1350376,10673224,805468,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600737325,47.9,1376304,10666148,611344,6284,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600738684,48,1387684,10662444,433220,12504,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600740030,48,1395956,10682944,264224,7656,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600741370,48.4,1386992,10677460,197944,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600742729,48.3,1410304,10664500,197900,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600744070,48.5,1420032,10677496,198004,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600745435,48.5,1412744,10671264,198084,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600746773,48.6,1432336,10655488,169300,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600748119,48.6,1426236,10658416,169396,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600749469,48.7,1478900,10643252,169244,60,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600750822,48.7,1430108,10650940,169516,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600752167,48.7,1428448,10668960,169348,60,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600753525,48.8,1432504,10661720,169428,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600754877,48.8,1442216,10660720,169580,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600756219,48.8,1419760,10676416,169396,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600757555,48.9,1442860,10647132,169540,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600758902,49,1436484,10668828,169400,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600760245,49,1437876,10666724,169472,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600761585,49,1421968,10662176,169352,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600762937,49.1,1444484,10651760,169456,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600764281,49.1,1421728,10615320,169520,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600765637,49.2,1421872,10669104,169424,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600766996,49.2,1424716,10670276,169520,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600768340,49.2,1445184,10656388,169384,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600769686,49.2,1436684,10657252,169488,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600771035,49.2,1446048,10656780,169384,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600772392,49.2,1446048,10652928,169396,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600773739,49.2,1429644,10663664,169556,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600775080,50.5,1533336,10673092,169404,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600776419,51.1,1610632,10595624,169524,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600777760,51.3,1697492,10646672,216,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600779112,51.1,1770716,10664568,296,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600780455,51.1,1849536,10641224,424,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600781990,51.2,1930312,10674220,148,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600783357,51.2,2005324,10653756,268,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600784708,51.8,2347356,10656860,124,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600786057,49.3,1436776,10665576,124,8,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600787413,49.3,1439812,10666948,260,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600788748,49.3,1439812,10653284,116,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600790102,49.3,1439688,10666072,188,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600791452,49.3,1446140,10657916,128,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600792794,49.3,1424196,10648968,180,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600794143,49.3,1436388,10667756,268,0,0,0,0,0,0,0,0
ycsb_backup,clean-run,74,1777600795470,49.4,1426704,10674500,132,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600835517,2.5,148224,11027480,52084,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600837192,31.7,531024,10867980,52052,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600838540,44.6,864308,10858624,52076,196,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600839871,48.8,1122208,10853100,52160,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600841219,51,1322216,10862144,52100,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600842575,53.4,1885528,10866904,52048,184,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600843913,51.4,1063748,10875832,52220,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600845258,52.1,1134084,10869852,52044,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600846589,52.6,1184964,10872308,52188,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600847930,53,1222608,10872592,52036,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600849270,53.4,1250820,10871120,52128,76,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600850613,53.8,1277892,10866092,52028,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600851955,53.9,1293956,10872212,52044,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600853304,54.1,1306628,10873236,52108,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600854644,54.3,1317892,10872208,52224,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600855999,54.4,1329968,10873740,52036,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600857337,54.7,1337552,10879452,51992,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600858694,54.9,1342212,10873664,52056,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600860040,55,1347344,10876144,52120,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600861370,55.1,1351172,10876428,52184,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600862707,55.3,1353928,10876424,52048,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600864028,55.4,1356996,10868196,376,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600865385,55.5,1358340,10871416,596,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600866740,55.6,1360772,10868912,404,120,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600868084,55.7,1363588,10877596,264,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600869411,55.6,1365124,10875152,276,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600870763,55.7,1366384,10878012,100,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600872095,55.8,1367044,10875080,224,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600873453,55.8,1368580,10866484,184,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600874809,55.9,1368900,10877116,144,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600876143,55.9,1369220,10878916,160,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600877485,55.9,1369540,10872776,120,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600878842,55.9,1369724,10882924,36,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600880178,55.9,1369668,10875084,388,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600881514,56,1369732,10876312,208,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600882855,56,1370244,10874904,224,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600884212,56.1,1370372,10879476,184,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600885563,56.1,1370372,10871580,200,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600886893,56.1,1370372,10868020,216,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600888244,56.1,1370372,10876252,72,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600889590,56.1,1370528,10870760,44,180,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600890933,56.1,1370496,10870700,96,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600892271,56.2,1370372,10862232,116,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600893609,56.1,1370436,10874676,248,56,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600894959,56.2,1370640,10876984,264,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600896300,56.2,1370436,10871772,176,180,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600897844,56.2,1370640,10869600,244,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600899180,56.2,1370500,10870964,204,0,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600900515,56.3,1370500,10873556,0,76,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600901865,56.3,1370500,10873600,228,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600903215,56.3,1370600,10870924,292,60,0,0,0,0,0,0,0
ycsb_backup,avg-run,74,1777600904566,56.3,1370704,10872940,204,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600906335,NULL,NULL,11049524,156,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600907990,50.3,248108,10984292,288,120,0,0,0,0,0,0,0
ycsb,extend,75,1777600909312,58.8,458120,10980308,152,3136,0,0,0,0,0,0,0
ycsb,extend,75,1777600910623,61.7,590200,10971388,260,100,0,0,0,0,0,0,0
ycsb,extend,75,1777600911952,63.5,732792,10967740,488,888,0,0,0,0,0,0,0
ycsb,extend,75,1777600913288,63.7,821832,10975824,308,24,0,0,0,0,0,0,0
ycsb,extend,75,1777600914615,82.8,1465160,10978772,260,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600915963,81.2,3218020,10962424,340,64,0,0,0,0,0,0,0
ycsb,extend,75,1777600917288,77.4,3716028,10975120,408,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600918611,75.2,3888828,10981144,488,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600919950,65.6,1242464,10974112,512,48,0,0,0,0,0,0,0
ycsb,extend,75,1777600921284,64.8,1301480,10970540,328,2336,0,0,0,0,0,0,0
ycsb,extend,75,1777600922590,63.9,1360680,10982424,456,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600923902,63.6,1433296,10969964,312,60,0,0,0,0,0,0,0
ycsb,extend,75,1777600925231,63.2,1490748,10973244,200,120,0,0,0,0,0,0,0
ycsb,extend,75,1777600926540,62.9,1557784,10990408,332,1960,0,0,0,0,0,0,0
ycsb,extend,75,1777600927859,63.1,1632008,10992724,244,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600929182,63.2,1688776,10942776,108,1388,0,0,0,0,0,0,0
ycsb,extend,75,1777600930519,63.4,1751536,10982272,316,936,0,0,0,0,0,0,0
ycsb,extend,75,1777600931847,63.9,1818144,10978484,232,192,0,0,0,0,0,0,0
ycsb,extend,75,1777600933183,64,1887924,10990552,484,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600934513,64.5,1952632,10983472,324,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600935831,64.6,2021952,10982008,560,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600937159,65,2086556,10983392,200,104,0,0,0,0,0,0,0
ycsb,extend,75,1777600938487,64.9,2145304,10985580,412,132,0,0,0,0,0,0,0
ycsb,extend,75,1777600939806,64.9,2195152,10987788,456,200,0,0,0,0,0,0,0
ycsb,extend,75,1777600941118,65,2248340,10983136,272,48,0,0,0,0,0,0,0
ycsb,extend,75,1777600942443,65.2,2305024,10982896,232,180,0,0,0,0,0,0,0
ycsb,extend,75,1777600943763,65.5,2351328,10987496,488,112,0,0,0,0,0,0,0
ycsb,extend,75,1777600945096,65.6,2409980,10973676,444,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600946411,66.1,2470092,10965068,444,52,0,0,0,0,0,0,0
ycsb,extend,75,1777600947742,66.5,2526020,10975736,324,64,0,0,0,0,0,0,0
ycsb,extend,75,1777600949097,67,2585504,10970848,436,136,0,0,0,0,0,0,0
ycsb,extend,75,1777600950417,67.5,2646260,10973712,392,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600951758,67.9,2706924,10967528,396,228,0,0,0,0,0,0,0
ycsb,extend,75,1777600953088,68.1,2751820,10975872,444,264,0,0,0,0,0,0,0
ycsb,extend,75,1777600954420,68.4,2802328,10961464,408,8,0,0,0,0,0,0,0
ycsb,extend,75,1777600955742,68.6,2856968,10939580,344,1224,0,0,0,0,0,0,0
ycsb,extend,75,1777600957079,69,2912656,10941756,464,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600958426,69.2,2966084,10940176,380,100,0,0,0,0,0,0,0
ycsb,extend,75,1777600959756,69.6,3005832,10946824,372,0,0,0,0,0,0,0,0
ycsb,extend,75,1777600961092,69.9,3051992,10948412,348,148,0,0,0,0,0,0,0
ycsb,extend,75,1777600962433,70.2,3114688,10953596,284,184,0,0,0,0,0,0,0
ycsb,extend,75,1777600963762,70.5,3157896,10946664,236,128,0,0,0,0,0,0,0
ycsb,extend,75,1777600965092,70.7,3192532,10948332,556,1916,0,0,0,0,0,0,0
ycsb,extend,75,1777600966427,70.8,3222996,10941520,224,156,0,0,0,0,0,0,0
ycsb,extend,75,1777600967936,71,3267580,10934816,268,0,0,0,0,0,0,0,0
